2025-12-18 22:49:39.472 | WARNING  | src.data.data_loader:load_symbol:328 - AIZ: CSV 不存在
2025-12-18 22:49:39.693 | WARNING  | src.data.data_loader:load_symbol:328 - T: CSV 不存在
2025-12-18 22:49:40.105 | ERROR    | src.data.data_loader:download_symbol:164 - T: 下載失敗 - Failed to perform, curl: (23) Failure writing output to destination, passed 13 returned 0. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.
2025-12-18 22:49:40.106 | WARNING  | src.data.data_loader:load_symbol:328 - ATO: CSV 不存在
2025-12-18 22:49:40.234 | WARNING  | src.data.data_loader:download_symbol:145 - ATO: 無資料
2025-12-18 22:49:40.234 | INFO     | __main__:update_stock_data:135 - 進度: 50/503
2025-12-18 22:49:40.234 | WARNING  | src.data.data_loader:load_symbol:328 - ADSK: CSV 不存在
2025-12-18 22:50:13.971 | INFO     | __main__:main:252 - ==================================================
2025-12-18 22:50:13.973 | INFO     | __main__:main:253 - Pro Trader RL 每日資料更新
2025-12-18 22:50:13.973 | INFO     | __main__:main:254 - 執行時間: 2025-12-18 22:50:13
2025-12-18 22:50:13.973 | INFO     | __main__:main:255 - ==================================================
2025-12-18 22:50:13.998 | INFO     | src.data.data_loader:__init__:53 - DataLoader 初始化完成 - 資料目錄: data/raw/
2025-12-18 22:50:13.998 | INFO     | __main__:update_symbols_list:56 - 正在更新 S&P 500 成分股列表...
2025-12-18 22:50:14.068 | INFO     | src.data.data_loader:get_sp500_symbols:72 - 正在從 Wikipedia 取得 S&P 500 成分股清單...
2025-12-18 22:50:14.664 | INFO     | src.data.data_loader:get_sp500_symbols:90 - 成功取得 503 支股票代碼
2025-12-18 22:50:14.668 | INFO     | src.data.data_loader:get_sp500_symbols:96 - 股票清單已儲存至: config/sp500_symbols.txt
2025-12-18 22:50:14.672 | INFO     | __main__:update_symbols_list:66 - 已更新 503 支股票
2025-12-18 22:50:14.672 | INFO     | __main__:update_index_data:152 - 正在更新指數資料...
2025-12-18 22:50:14.672 | INFO     | src.data.data_loader:download_index:180 - 正在下載指數 ^GSPC...
2025-12-18 22:50:15.372 | INFO     | src.data.data_loader:download_index:188 - 指數資料已儲存至: data/raw/GSPC.csv
2025-12-18 22:50:15.374 | INFO     | __main__:update_index_data:158 - 指數資料更新成功: 21 筆
2025-12-18 22:50:15.374 | INFO     | __main__:update_stock_data:102 - 正在更新 503 支股票資料 (2025-11-18 ~ 2025-12-18)...
2025-12-18 22:50:19.880 | WARNING  | src.data.data_loader:load_symbol:328 - ADI: CSV 不存在
2025-12-18 22:50:21.588 | WARNING  | src.data.data_loader:load_symbol:328 - T: CSV 不存在
2025-12-18 22:50:21.844 | WARNING  | src.data.data_loader:load_symbol:328 - ATO: CSV 不存在
2025-12-18 22:50:22.118 | INFO     | __main__:update_stock_data:135 - 進度: 50/503
2025-12-18 22:50:22.118 | WARNING  | src.data.data_loader:load_symbol:328 - ADSK: CSV 不存在
2025-12-18 22:50:22.231 | WARNING  | src.data.data_loader:load_symbol:328 - ADP: CSV 不存在
2025-12-18 22:50:22.676 | WARNING  | src.data.data_loader:load_symbol:328 - AZO: CSV 不存在
2025-12-18 22:50:22.837 | WARNING  | src.data.data_loader:load_symbol:328 - AVB: CSV 不存在
2025-12-18 22:50:23.181 | WARNING  | src.data.data_loader:load_symbol:328 - AVY: CSV 不存在
2025-12-18 22:50:23.622 | WARNING  | src.data.data_loader:load_symbol:328 - AXON: CSV 不存在
2025-12-18 22:50:23.795 | WARNING  | src.data.data_loader:load_symbol:328 - BKR: CSV 不存在
2025-12-18 22:50:24.048 | WARNING  | src.data.data_loader:load_symbol:328 - BALL: CSV 不存在
2025-12-18 22:50:24.311 | WARNING  | src.data.data_loader:load_symbol:328 - BAC: CSV 不存在
2025-12-18 22:50:24.598 | WARNING  | src.data.data_loader:load_symbol:328 - BAX: CSV 不存在
2025-12-18 22:50:24.877 | WARNING  | src.data.data_loader:load_symbol:328 - BDX: CSV 不存在
2025-12-18 22:50:25.177 | WARNING  | src.data.data_loader:load_symbol:328 - BRK-B: CSV 不存在
2025-12-18 22:50:25.331 | WARNING  | src.data.data_loader:load_symbol:328 - BBY: CSV 不存在
2025-12-18 22:50:25.567 | WARNING  | src.data.data_loader:load_symbol:328 - TECH: CSV 不存在
2025-12-18 22:50:25.807 | WARNING  | src.data.data_loader:load_symbol:328 - BIIB: CSV 不存在
2025-12-18 22:50:25.972 | WARNING  | src.data.data_loader:load_symbol:328 - BLK: CSV 不存在
2025-12-18 22:50:26.215 | WARNING  | src.data.data_loader:load_symbol:328 - BX: CSV 不存在
2025-12-18 22:50:26.445 | WARNING  | src.data.data_loader:load_symbol:328 - XYZ: CSV 不存在
2025-12-18 22:50:26.635 | WARNING  | src.data.data_loader:load_symbol:328 - BK: CSV 不存在
2025-12-18 22:50:26.897 | WARNING  | src.data.data_loader:load_symbol:328 - BA: CSV 不存在
2025-12-18 22:50:27.230 | WARNING  | src.data.data_loader:load_symbol:328 - BKNG: CSV 不存在
2025-12-18 22:50:27.415 | WARNING  | src.data.data_loader:load_symbol:328 - BSX: CSV 不存在
2025-12-18 22:50:27.581 | WARNING  | src.data.data_loader:load_symbol:328 - BMY: CSV 不存在
