symbol,buy_date,buy_price,sell_date,sell_price,shares,return_pct,profit,holding_days,sell_reason
AEE,2018-05-29,47.22069549560547,2018-06-25,48.275482177734375,11,0.02233738133372196,11.602653503417969,27,stop_loss_sideways
AMD,2018-04-27,11.109999656677246,2018-06-27,14.970000267028809,56,0.3474348091479602,216.1600341796875,61,agent
AKAM,2018-06-18,82.58000183105469,2018-06-27,72.45999908447266,7,-0.12254786294732614,-70.84001922607422,9,stop_loss_dip
APH,2018-06-06,20.99746322631836,2018-07-03,20.1823673248291,26,-0.03881877980705837,-21.192493438720703,27,stop_loss_sideways
MMM,2018-06-07,131.22755432128906,2018-07-05,126.28097534179688,4,-0.037694667138132465,-19.78631591796875,28,stop_loss_sideways
ALGN,2018-05-10,277.7300109863281,2018-07-13,363.4500122070313,2,0.3086450791409897,171.44000244140636,64,agent
GOOGL,2018-06-18,58.73520660400391,2018-07-16,59.376861572265625,10,0.010924537519511692,6.4165496826171164,28,stop_loss_sideways
GOOG,2018-06-20,58.05656814575195,2018-07-18,59.34886932373047,9,0.022259344967380308,11.63071060180664,28,stop_loss_sideways
AIZ,2018-06-21,88.79353332519531,2018-07-19,93.08547973632812,6,0.04833624984168713,25.751678466796875,28,stop_loss_sideways
AMT,2018-06-22,118.75926971435548,2018-07-20,116.7303466796875,4,-0.017084334044391056,-8.115692138671932,28,stop_loss_sideways
LNT,2018-06-25,33.3908576965332,2018-07-23,33.32765197753906,17,-0.0018929049253114257,-1.0744972229003906,28,stop_loss_sideways
AES,2018-06-27,10.118240356445312,2018-07-25,10.240514755249023,64,0.01208455171020149,7.8255615234375,28,stop_loss_sideways
AMCR,2018-06-27,7.718692779541016,2018-07-25,7.603275775909424,83,-0.014952921035737214,-9.57961130142212,28,stop_loss_sideways
AEE,2018-07-03,49.554195404052734,2018-07-31,50.225921630859375,11,0.013555385600140413,7.388988494873047,28,stop_loss_sideways
ARE,2018-07-05,98.30772399902344,2018-08-01,98.7082061767578,5,0.004073761058066394,2.002410888671804,27,stop_loss_sideways
ABT,2018-07-13,55.56608963012695,2018-08-09,56.95832443237305,10,0.02505547558796091,13.922348022460938,27,stop_loss_sideways
AMZN,2018-07-16,91.12449645996094,2018-08-10,94.31500244140624,6,0.03501260479224892,19.14303588867179,25,stop_loss_sideways
ADBE,2018-07-18,259.7799987792969,2018-08-14,256.04998779296875,2,-0.014358345537975988,-7.46002197265625,27,stop_loss_sideways
A,2018-07-19,60.80800247192383,2018-08-15,61.3577880859375,9,0.009041336529143807,4.948070526123047,27,stop_loss_sideways
ALLE,2018-07-20,72.46195220947266,2018-08-16,77.87677764892578,8,0.0747264636729628,43.318603515625,27,stop_loss_sideways
ALGN,2018-07-23,377.5,2018-08-17,357.29998779296875,1,-0.05350996611134106,-20.20001220703125,25,stop_loss_sideways
GOOGL,2018-07-25,63.318580627441406,2018-08-21,60.41402816772461,10,-0.04587203994364339,-29.04552459716797,27,stop_loss_sideways
AMP,2018-07-25,125.80967712402344,2018-08-21,123.68453979492188,5,-0.01689168415086701,-10.625686645507812,27,stop_loss_sideways
APD,2018-07-31,138.05130004882812,2018-08-27,140.67494201660156,4,0.019004833470206126,10.49456787109375,27,stop_loss_sideways
AES,2018-08-01,10.294007301330566,2018-08-28,10.733858108520508,58,0.042728822150056946,25.5113468170166,27,stop_loss_sideways
ALB,2018-08-09,90.85643005371094,2018-09-06,88.06109619140625,6,-0.030766494574486256,-16.772003173828125,28,stop_loss_sideways
AEE,2018-08-10,50.808624267578125,2018-09-07,52.88046646118164,11,0.04077737241402921,22.790264129638672,28,stop_loss_sideways
AWK,2018-08-15,77.02880096435547,2018-09-12,77.1247787475586,7,0.0012459986654542116,0.671844482421875,28,stop_loss_sideways
ALLE,2018-08-16,77.87677764892578,2018-09-13,81.4410629272461,7,0.045768268615175266,24.949996948242188,28,stop_loss_sideways
ABBV,2018-08-17,72.15081024169922,2018-09-14,69.86531066894531,8,-0.031676700027313244,-18.28399658203125,28,stop_loss_sideways
ALL,2018-08-21,85.22865295410156,2018-09-18,85.37547302246094,7,0.0017226609041731827,1.027740478515625,28,stop_loss_sideways
AXP,2018-08-21,95.0609130859375,2018-09-18,99.44165802001952,6,0.04608355623642823,26.284469604492102,28,stop_loss_sideways
ABT,2018-08-27,58.89689636230469,2018-09-24,62.95025253295898,9,0.06882121845130922,36.48020553588861,28,stop_loss_sideways
APD,2018-08-28,140.43948364257812,2018-09-25,141.97833251953125,4,0.010957380624308849,6.1553955078125,28,stop_loss_sideways
AOS,2018-09-13,51.64043426513672,2018-10-02,45.73941040039063,11,-0.1142713834366409,-64.91126251220695,19,stop_loss_dip
MMM,2018-09-06,137.0481719970703,2018-10-03,138.99366760253906,4,0.014195706349956561,7.781982421875,27,stop_loss_sideways
AJG,2018-09-07,67.06190490722656,2018-10-04,68.83483123779297,8,0.026437160307615365,14.18341064453125,27,stop_loss_sideways
ALGN,2018-09-25,392.9800109863281,2018-10-05,353.1099853515625,1,-0.1014556072068325,-39.870025634765625,10,stop_loss_dip
ACN,2018-09-12,152.71502685546875,2018-10-09,151.32545471191406,3,-0.009099118614370506,-4.1687164306640625,27,stop_loss_sideways
ADBE,2018-09-14,274.69000244140625,2018-10-10,237.91000366210935,2,-0.1338963866627887,-73.5599975585938,26,stop_loss_dip
CF,2018-10-04,46.812774658203125,2018-10-10,42.03630447387695,12,-0.10203347738306254,-57.31764221191406,6,stop_loss_dip
A,2018-10-03,68.50750732421875,2018-10-11,61.63964080810547,8,-0.10024983807410193,-54.94293212890625,8,stop_loss_dip
AMD,2018-08-14,20.020000457763672,2018-10-15,26.26000022888184,29,0.3116882931288007,180.95999336242687,62,agent
ALLE,2018-09-18,82.5740966796875,2018-10-15,76.5982894897461,8,-0.07236902891135595,-47.80645751953125,27,stop_loss_sideways
LNT,2018-09-18,34.91164779663086,2018-10-15,33.89232635498047,19,-0.02919717360773673,-19.367107391357422,27,stop_loss_sideways
AMP,2018-10-05,130.5452423095703,2018-10-18,116.81510925292967,4,-0.10517528493364388,-54.92053222656256,13,stop_loss_dip
ABT,2018-09-24,62.95025253295898,2018-10-19,59.80263137817383,9,-0.05000172403021169,-28.328590393066342,25,stop_loss_sideways
CNC,2018-10-16,73.2300033569336,2018-10-24,64.76499938964844,8,-0.11559475050172409,-67.72003173828125,8,stop_loss_dip
AES,2018-10-02,11.13512134552002,2018-10-29,11.20457363128662,54,0.006237227562368905,3.7504234313963885,27,stop_loss_sideways
LHX,2018-10-15,150.684814453125,2018-10-29,127.58413696289062,4,-0.153304615160279,-92.4027099609375,14,stop_loss_dip
MO,2018-10-09,36.69455337524414,2018-11-05,37.58428192138672,15,0.024246883101262395,13.345928192138672,27,stop_loss_sideways
AEE,2018-10-10,53.73953628540039,2018-11-06,53.0305061340332,11,-0.013193827122021747,-7.7993316650390625,27,stop_loss_sideways
AEP,2018-10-10,56.28568649291992,2018-11-06,57.64057540893555,10,0.024071642373697515,13.54888916015625,27,stop_loss_sideways
NEM,2018-10-15,26.219947814941406,2018-11-09,25.70614242553711,28,-0.019595972998523874,-14.386550903320312,25,stop_loss_sideways
DG,2018-10-16,101.099365234375,2018-11-12,105.48233032226562,6,0.04335304260051243,26.29779052734375,27,stop_loss_sideways
BALL,2018-10-18,42.62631607055664,2018-11-14,45.26508331298828,12,0.06190465153178746,31.665206909179688,27,stop_loss_sideways
AMT,2018-10-19,125.5433120727539,2018-11-15,135.56005859375,4,0.07978717747378901,40.066986083984375,27,stop_loss_sideways
CMS,2018-10-24,41.736698150634766,2018-11-20,42.07314682006836,13,0.008061219127092754,4.373832702636719,27,stop_loss_sideways
CBOE,2018-10-29,99.03775787353516,2018-11-26,97.54641723632812,6,-0.015058303713936834,-8.948043823242188,28,stop_loss_sideways
CLX,2018-11-05,127.7350845336914,2018-12-03,134.5140838623047,4,0.0530707702849271,27.115997314453125,28,stop_loss_sideways
AES,2018-11-06,12.463683128356934,2018-12-04,12.035512924194336,48,-0.03435342504724305,-20.552169799804688,28,stop_loss_sideways
AMCR,2018-11-06,7.0790114402771,2018-12-04,7.278315544128418,85,0.02815422824680685,16.94084882736206,28,stop_loss_sideways
ACN,2018-11-09,149.40647888183594,2018-12-10,142.68479919433594,3,-0.044989211564353294,-20.1650390625,31,stop_loss_sideways
AOS,2018-12-03,42.217411041259766,2018-12-10,37.76190185546875,13,-0.10553724342396491,-57.9216194152832,7,stop_loss_dip
LNT,2018-11-12,36.2651596069336,2018-12-11,37.13988876342773,15,0.024120372444931565,13.120937347411896,29,stop_loss_sideways
AEE,2018-11-14,56.02146911621094,2018-12-13,57.795166015625,10,0.03166102080855298,17.736968994140625,29,stop_loss_sideways
MMM,2018-11-15,132.00404357910156,2018-12-14,127.19132232666016,4,-0.0364588926365536,-19.250885009765625,29,stop_loss_sideways
BK,2018-11-26,41.66023635864258,2018-12-19,37.218544006347656,14,-0.10661707038955566,-62.183692932128906,23,stop_loss_dip
AON,2018-12-04,153.8444061279297,2018-12-20,137.8188934326172,4,-0.10416701587437925,-64.10205078125,16,stop_loss_dip
T,2018-12-04,14.006650924682615,2018-12-24,12.470613479614258,45,-0.1096648623092007,-69.12168502807609,20,stop_loss_dip
AES,2018-12-10,12.276846885681152,2018-12-24,10.758782386779783,49,-0.12365263760615376,-74.38516044616708,14,stop_loss_dip
ARE,2018-12-11,96.71662902832033,2018-12-24,85.58057403564453,5,-0.11514105800166963,-55.68027496337898,13,stop_loss_dip
DECK,2018-10-29,20.293333053588867,2019-01-03,20.96833229064941,29,0.03326211792208131,19.574977874755756,66,stop_loss_sideways
A,2018-11-20,64.13790893554688,2019-01-03,60.24942398071289,8,-0.0606269368516766,-31.107879638671875,44,stop_loss_sideways
ED,2018-12-10,64.39620971679688,2019-01-08,58.95155715942383,9,-0.08454927054430167,-49.00187301635742,29,stop_loss_sideways
AVGO,2018-12-13,21.21759605407715,2019-01-11,20.799522399902344,26,-0.019704100931569397,-10.869915008544922,29,stop_loss_sideways
AEE,2018-12-14,57.278263092041016,2019-01-14,53.29889297485352,9,-0.06947435034461508,-35.814331054687436,31,stop_loss_sideways
NEM,2018-12-19,25.869524002075195,2019-01-17,25.490636825561523,21,-0.014646082258153587,-7.956630706787109,29,stop_loss_sideways
DLTR,2018-12-31,90.31999969482422,2019-01-29,96.1999969482422,7,0.06510182986365683,41.15998077392588,29,stop_loss_sideways
DG,2019-01-04,99.11292266845705,2019-02-01,105.10648345947266,6,0.06047204168385479,35.961364746093665,28,stop_loss_sideways
PHM,2019-01-04,25.233510971069336,2019-02-01,25.372663497924805,27,0.0055145923615231175,3.7571182250976562,28,stop_loss_sideways
AOS,2019-01-08,40.433441162109375,2019-02-05,43.76313018798828,11,0.08234987995528797,36.62657928466797,28,stop_loss_sideways
AIG,2019-01-11,34.75443649291992,2019-02-08,35.413482666015625,14,0.01896293652264977,9.226646423339844,28,stop_loss_sideways
ADBE,2019-01-17,244.3999938964844,2019-02-14,260.1400146484375,2,0.06440270517608843,31.480041503906193,28,stop_loss_sideways
MMM,2019-01-29,127.7426300048828,2019-02-26,136.7436981201172,4,0.0704625238645105,36.00427246093756,28,stop_loss_sideways
ABT,2019-02-01,64.31995391845703,2019-03-01,69.85771942138672,9,0.0860971621644864,49.83988952636719,28,stop_loss_sideways
AFL,2019-02-01,40.66803359985352,2019-03-01,41.94124221801758,14,0.031307356305731025,17.824920654296776,28,stop_loss_sideways
AOS,2019-02-05,43.76313018798828,2019-03-05,45.90846633911133,12,0.04902154260692897,25.744033813476562,28,stop_loss_sideways
MTCH,2019-01-04,42.06097030639648,2019-03-06,53.44332504272461,16,0.27061560048216826,182.1176757812501,61,agent
GE,2019-01-02,37.41479110717773,2019-03-07,45.67858123779297,17,0.22086960493626542,140.4844322204591,64,agent
AES,2019-02-08,13.519359588623049,2019-03-08,13.896209716796877,39,0.02787485055808109,14.697154998779297,28,stop_loss_sideways
INCY,2019-01-04,72.2699966430664,2019-03-11,84.16999816894531,9,0.16466033040864397,107.10001373291016,66,agent
ARE,2019-02-14,104.79047393798828,2019-03-14,111.02825927734376,5,0.05952626326555989,31.188926696777415,28,stop_loss_sideways
ALL,2019-01-14,71.09806060791016,2019-03-22,80.32307434082031,6,0.12975056779374106,55.35008239746094,67,agent
MMM,2019-02-26,136.7436981201172,2019-03-25,132.7141571044922,3,-0.02946783706321447,-12.088623046875,27,stop_loss_sideways
ABT,2019-03-01,69.85771942138672,2019-03-28,70.61326599121094,8,0.01081550580354203,6.04437255859375,27,stop_loss_sideways
ACN,2019-03-01,148.5470733642578,2019-03-28,158.42613220214844,4,0.06650456730080313,39.5162353515625,27,stop_loss_sideways
AMT,2019-03-05,152.22039794921875,2019-04-01,161.84664916992188,3,0.06323890457778514,28.878753662109375,27,stop_loss_sideways
CVX,2019-03-06,91.74737548828124,2019-04-02,92.78717041015624,6,0.011333238867501028,6.23876953125,27,stop_loss_sideways
LNT,2019-03-07,37.37594604492188,2019-04-03,37.65106201171875,16,0.007360776004604886,4.401855468749886,27,stop_loss_sideways
MO,2019-03-08,32.732757568359375,2019-04-04,32.73759460449219,18,0.00014777356055965622,0.087066650390625,27,stop_loss_sideways
APD,2019-03-11,156.77378845214844,2019-04-05,165.65924072265625,3,0.05667689961590672,26.656356811523438,25,stop_loss_sideways
AEE,2019-03-14,59.96813583374024,2019-04-10,59.05141067504883,10,-0.015286871034860995,-9.167251586914134,27,stop_loss_sideways
ABBV,2019-03-22,59.58555603027344,2019-04-18,58.71785354614258,10,-0.014562295662559708,-8.677024841308594,27,stop_loss_sideways
BF-B,2019-03-25,46.5993766784668,2019-04-22,47.21428680419922,12,0.0131956727656524,7.3789215087890625,28,stop_loss_sideways
ACN,2019-03-28,158.42613220214844,2019-04-25,164.14402770996094,4,0.0360918708822392,22.87158203125,28,stop_loss_sideways
AME,2019-03-28,78.62084197998047,2019-04-25,82.1393051147461,8,0.044752295271291355,28.147705078125,28,stop_loss_sideways
MMM,2019-04-03,139.1927947998047,2019-04-25,124.55706024169922,4,-0.10514721382780946,-58.542938232421875,22,stop_loss_dip
AOS,2019-04-01,47.66534423828125,2019-04-29,49.466796875,12,0.03779376118030755,21.617431640625,28,stop_loss_sideways
ADBE,2019-04-02,271.3500061035156,2019-04-30,289.25,2,0.06596643999947366,35.79998779296875,28,stop_loss_sideways
ALL,2019-04-04,81.94368743896484,2019-05-02,83.83723449707031,7,0.023107906384074593,13.254829406738281,28,stop_loss_sideways
APD,2019-04-05,165.65924072265625,2019-05-03,179.7135467529297,3,0.08483864811262118,42.16291809082031,28,stop_loss_sideways
A,2019-04-10,77.93952178955078,2019-05-08,73.10171508789062,7,-0.06207129054144072,-33.864646911621094,28,stop_loss_sideways
GOOG,2019-04-22,61.97716522216797,2019-05-14,55.60495376586914,9,-0.10281547136685784,-57.34990310668945,22,stop_loss_dip
GOOGL,2019-04-18,61.608009338378906,2019-05-16,58.78086853027344,9,-0.04588917639876237,-25.44426727294922,28,stop_loss_sideways
ALLE,2019-04-25,88.70972442626953,2019-05-22,91.80574035644533,8,0.034900524719237824,24.768127441406364,27,stop_loss_sideways
AMP,2019-04-25,128.22857666015625,2019-05-22,130.2349853515625,5,0.01564712596571845,10.03204345703125,27,stop_loss_sideways
ACN,2019-04-29,165.29336547851562,2019-05-24,163.10421752929688,3,-0.013244015831375213,-6.56744384765625,25,stop_loss_sideways
LNT,2019-04-30,38.50846862792969,2019-05-28,38.85091781616211,15,0.008892828004696296,5.136737823486328,28,stop_loss_sideways
ALL,2019-05-02,83.83723449707031,2019-05-30,82.21735382080078,7,-0.01932173318916117,-11.339164733886719,28,stop_loss_sideways
APD,2019-05-03,179.7135467529297,2019-05-31,174.5771942138672,3,-0.02858077552786803,-15.4090576171875,28,stop_loss_sideways
AIG,2019-05-08,41.98543167114258,2019-06-05,45.11166000366211,14,0.07445983542592109,43.76719665527344,28,stop_loss_sideways
AFL,2019-05-14,43.61309814453125,2019-06-11,46.33512878417969,13,0.062413145487343905,35.38639831542969,28,stop_loss_sideways
ARE,2019-05-16,115.4276351928711,2019-06-13,120.37632751464844,5,0.04287268220914725,24.74346160888672,28,stop_loss_sideways
ALGN,2019-04-25,296.739990234375,2019-06-14,305.70001220703125,2,0.030194858352523803,17.9200439453125,50,stop_loss_sideways
ABBV,2019-05-22,61.76085662841797,2019-06-19,58.74812316894531,10,-0.048780629413848024,-30.127334594726562,28,stop_loss_sideways
AEP,2019-05-22,69.32611083984375,2019-06-19,72.16141510009766,9,0.040898071821798686,25.517738342285156,28,stop_loss_sideways
AEE,2019-05-24,62.25586700439453,2019-06-21,64.36820220947266,9,0.0339298978027086,19.011016845703125,28,stop_loss_sideways
AIZ,2019-05-30,89.67230987548828,2019-06-26,91.40703582763672,6,0.019345168587238778,10.408355712890625,27,stop_loss_sideways
CBOE,2019-05-31,99.60503387451172,2019-06-27,97.32917022705078,5,-0.022848881817842705,-11.379318237304688,27,stop_loss_sideways
ALLE,2019-06-05,94.91095733642578,2019-07-02,101.5582275390625,6,0.07003691027027044,39.88362121582031,27,stop_loss_sideways
ABT,2019-06-11,72.40171813964844,2019-07-09,76.10569763183594,8,0.05115872367895005,29.6318359375,28,stop_loss_sideways
AMGN,2019-06-13,144.91168212890625,2019-07-11,145.9696044921875,4,0.007300462928448893,4.231689453125,28,stop_loss_sideways
AES,2019-06-14,13.52490234375,2019-07-12,13.516989707946776,44,-0.0005850419915882754,-0.34815597534187503,28,stop_loss_sideways
MMM,2019-06-19,112.46902465820312,2019-07-17,115.051025390625,5,0.022957438639382318,12.910003662109375,28,stop_loss_sideways
ADBE,2019-06-19,291.2099914550781,2019-07-17,309.3900146484375,2,0.062429256298933734,36.36004638671875,28,stop_loss_sideways
ACN,2019-06-21,169.26129150390625,2019-07-19,176.8961181640625,3,0.045106749406907676,22.90447998046875,28,stop_loss_sideways
LNT,2019-06-26,39.935325622558594,2019-07-24,40.36744689941406,15,0.010820527192881403,6.481819152832031,28,stop_loss_sideways
AOS,2019-06-27,40.84268569946289,2019-07-25,39.956336975097656,14,-0.021701528907460913,-12.408882141113281,28,stop_loss_sideways
AMD,2019-05-28,29.049999237060547,2019-07-30,33.869998931884766,20,0.16592082001417413,96.39999389648438,63,agent
APD,2019-07-02,198.48529052734372,2019-07-30,199.81272888183597,3,0.00668784246412141,3.982315063476733,28,stop_loss_sideways
