,0
2018-03-09,10854.923662404066
2018-03-12,10865.725488881117
2018-03-13,10849.007475255017
2018-03-14,10854.491251347546
2018-03-15,10812.906685105329
2018-03-16,10851.246485032087
2018-03-19,10782.499328179365
2018-03-20,10826.583903832441
2018-03-21,10784.919059319502
2018-03-22,10677.195349975591
2018-03-23,10576.586571022039
2018-03-26,10707.165763183599
2018-03-27,10641.392481132512
2018-03-28,10631.218253417974
2018-03-29,10678.146555229192
2018-04-02,10553.74274854279
2018-04-03,10600.950288101201
2018-04-04,10663.143418072706
2018-04-05,10691.66466896916
2018-04-06,10633.954349450118
2018-04-09,10642.894155434615
2018-04-10,10728.77676251126
2018-04-11,10722.021825339323
2018-04-12,10731.470785017973
2018-04-13,10743.799951376921
2018-04-16,10839.736064070708
2018-04-17,10908.988352728851
2018-04-18,10939.212192488678
2018-04-19,10924.875431509025
2018-04-20,10891.101874799735
2018-04-23,10919.506155462272
2018-04-24,10862.406078786857
2018-04-25,10886.799638242728
2018-04-26,10930.055067510611
2018-04-27,10930.507093877799
2018-04-30,10929.847303838736
2018-05-01,10902.251632137306
2018-05-02,10807.484492656717
2018-05-03,10777.22078835679
2018-05-04,10812.078355190286
2018-05-07,10817.21394913102
2018-05-08,10839.372285770423
2018-05-09,10908.97725651551
2018-05-10,10942.806715259561
2018-05-11,10938.519487674723
2018-05-14,10966.519102176675
2018-05-15,10950.4445706215
2018-05-16,10991.319259769449
2018-05-17,11038.593837863931
2018-05-18,11036.032375461587
2018-05-21,11071.244218952188
2018-05-22,11035.318496829996
2018-05-23,11037.91016209794
2018-05-24,10989.166002399454
2018-05-25,10926.932466632852
2018-05-29,10862.105393878945
2018-05-30,10961.482818128596
2018-05-31,10922.893670560847
2018-06-01,10983.790160657893
2018-06-04,11004.360110761652
2018-06-05,11040.813243391047
2018-06-06,11100.865542776117
2018-06-07,11070.983306062708
2018-06-08,11122.933758584986
2018-06-11,11163.318679971704
2018-06-12,11201.667282266626
2018-06-13,11212.237347391138
2018-06-14,11205.498734262475
2018-06-15,11167.803593423852
2018-06-18,11204.719456460962
2018-06-19,11143.148552682886
2018-06-20,11119.012761569986
2018-06-21,11020.956433750162
2018-06-22,11005.020312763223
2018-06-25,10901.37224338151
2018-06-26,10937.972316782007
2018-06-27,10843.947755983361
2018-06-28,10908.865858247766
2018-06-29,10896.055051973352
2018-07-02,10887.302377870568
2018-07-03,10868.770271825799
2018-07-05,10928.592460775384
2018-07-06,10992.816289251336
2018-07-09,10960.764316682824
2018-07-10,10993.210813646325
2018-07-11,10987.139682065972
2018-07-12,11007.208832803735
2018-07-13,11015.573130670557
2018-07-16,10971.822043481836
2018-07-17,10966.71562105752
2018-07-18,10944.90973192788
2018-07-19,10966.011227670679
2018-07-20,10959.07386499978
2018-07-23,10952.169217172632
2018-07-24,10955.680940469752
2018-07-25,11009.543892011652
2018-07-26,10999.10022746087
2018-07-27,10970.052429304133
2018-07-30,10954.596114274987
2018-07-31,10991.358358160029
2018-08-01,10955.504383810054
2018-08-02,10976.42169572259
2018-08-03,10988.853752088558
2018-08-06,11035.426032972347
2018-08-07,11039.362423788081
2018-08-08,11031.582832540524
2018-08-09,11009.06694814111
2018-08-10,10963.51111623193
2018-08-13,10944.422218526852
2018-08-14,10995.465198720944
2018-08-15,10980.032386983883
2018-08-16,11025.670494283688
2018-08-17,11044.493782247555
2018-08-20,11058.774750104914
2018-08-21,11081.342617628106
2018-08-22,11067.42936002923
2018-08-23,11091.855843183526
2018-08-24,11164.836731550226
2018-08-27,11238.605324682245
2018-08-28,11217.917747640618
2018-08-29,11227.517378118524
2018-08-30,11196.407252031335
2018-08-31,11195.971354204186
2018-09-04,11286.546666780481
2018-09-05,11245.049764825832
2018-09-06,11210.342828943263
2018-09-07,11201.334818079005
2018-09-10,11304.267416193019
2018-09-11,11337.962763025294
2018-09-12,11389.94867916299
2018-09-13,11379.81162471963
2018-09-14,11451.883627130519
2018-09-17,11398.477138536462
2018-09-18,11434.059702669154
2018-09-19,11399.546557222377
2018-09-20,11425.301203523646
2018-09-21,11404.417456422816
2018-09-24,11462.625393442164
2018-09-25,11477.710643960963
2018-09-26,11459.140273706447
2018-09-27,11480.39230928422
2018-09-28,11432.19223985673
2018-10-01,11444.590606075297
2018-10-02,11378.919251117717
2018-10-03,11376.899105701457
2018-10-04,11342.67934862138
2018-10-05,11315.55307832719
2018-10-08,11320.883093509685
2018-10-09,11342.891087207805
2018-10-10,11172.955721530925
2018-10-11,11027.18811907197
2018-10-12,11067.447736667644
2018-10-15,11052.41290657426
2018-10-16,11153.13922322465
2018-10-17,11134.519279605876
2018-10-18,11078.993942386638
2018-10-19,11053.847877868662
2018-10-22,11018.706872589122
2018-10-23,10955.11713338853
2018-10-24,10930.737262325296
2018-10-25,10869.701377468118
2018-10-26,10784.26374442483
2018-10-29,10865.976338819513
2018-10-30,10964.011205152521
2018-10-31,10886.954865888605
2018-11-01,10946.246095136652
2018-11-02,10936.633153394709
2018-11-05,11004.854264692316
2018-11-06,11042.277093366632
2018-11-07,11054.450037771236
2018-11-08,11039.834429555904
2018-11-09,11061.462607198726
2018-11-12,11066.039671712886
2018-11-13,11054.732641988765
2018-11-14,11057.520979696284
2018-11-15,11070.346933639537
2018-11-16,11122.664007461559
2018-11-19,11090.042486988079
2018-11-20,10994.48664247514
2018-11-21,10950.409841175091
2018-11-23,10936.16314876939
2018-11-26,10964.643175014508
2018-11-27,10981.135244258892
2018-11-28,11040.925476440441
2018-11-29,11053.31164015199
2018-11-30,11116.06857145692
2018-12-03,11178.004938491833
2018-12-04,11098.380155929577
2018-12-06,11095.756490566266
2018-12-07,11036.743741848004
2018-12-10,11025.464277126324
2018-12-11,11023.264762737286
2018-12-12,11013.42871222688
2018-12-13,11061.196393348706
2018-12-14,10993.608691712867
2018-12-17,10839.598950883399
2018-12-18,10823.287608857643
2018-12-19,10781.607969592584
2018-12-20,10756.20996276046
2018-12-21,10744.877286826622
2018-12-24,10601.065467101585
2018-12-26,10692.536914092552
2018-12-27,10738.158430282128
2018-12-28,10732.584148589624
2018-12-31,10746.577302093041
2019-01-02,10710.52722083999
2019-01-03,10644.532950347435
2019-01-04,10741.42930260421
2019-01-07,10877.168232352746
2019-01-08,10930.476951987755
2019-01-09,10928.953442008507
2019-01-10,11024.232185752404
2019-01-11,11011.249195487511
2019-01-14,10888.393931602013
2019-01-15,10941.703274940026
2019-01-16,10940.524918769372
2019-01-17,11018.328362077249
2019-01-18,11063.14927348472
2019-01-22,10980.865694612039
2019-01-23,10982.573000520242
2019-01-24,11011.085348695291
2019-01-25,11142.82589206077
2019-01-28,11119.673021882547
2019-01-29,11097.798314195168
2019-01-30,11163.05354223777
2019-01-31,11309.354374986184
2019-02-01,11371.065261910928
2019-02-04,11380.446054528726
2019-02-05,11446.253027032388
2019-02-06,11433.35291106559
2019-02-07,11391.54671866752
2019-02-08,11391.045654366982
2019-02-11,11434.304290933145
2019-02-12,11497.29984871818
2019-02-13,11545.70343415214
2019-02-14,11524.928217095865
2019-02-15,11553.595915002357
2019-02-19,11563.812898797525
2019-02-20,11557.156036538612
2019-02-21,11540.642547769083
2019-02-22,11611.572172326578
2019-02-25,11674.631450814737
2019-02-26,11665.203537835609
2019-02-27,11705.93164719535
2019-02-28,11644.575322045814
2019-03-01,11697.919179643166
2019-03-04,11626.594014848244
2019-03-05,11577.423265260231
2019-03-06,11499.80264405204
2019-03-07,11491.30843476249
2019-03-08,11509.03288964225
2019-03-11,11622.844963197243
2019-03-12,11632.756706361306
2019-03-13,11670.46842684318
2019-03-14,11681.838757653726
2019-03-15,11679.458344598306
2019-03-18,11678.824038644327
2019-03-19,11684.316713765635
2019-03-20,11691.428762868418
2019-03-21,11765.457003072275
2019-03-22,11677.219877675547
2019-03-25,11675.281328641428
2019-03-26,11712.391542874826
2019-03-27,11693.07718130256
2019-03-28,11758.168201406015
2019-03-29,11781.842346150888
2019-04-01,11800.7598982978
2019-04-02,11798.290207807077
2019-04-03,11821.770070268167
2019-04-04,11820.132825089944
2019-04-05,11830.410742703927
2019-04-08,11825.569962445748
2019-04-09,11758.19383115913
2019-04-10,11789.166720105663
2019-04-11,11813.90911932136
2019-04-12,11859.45931501533
2019-04-15,11842.61635583259
2019-04-16,11855.402059491647
2019-04-17,11826.731708463205
2019-04-18,11837.096677716745
2019-04-22,11848.20860280372
2019-04-23,11889.289148229134
2019-04-24,11900.422767537606
2019-04-25,11803.361500211253
2019-04-26,11859.020136304393
2019-04-29,11888.304331250682
2019-04-30,11747.523333966747
2019-05-01,11689.52518498565
2019-05-02,11700.087990161432
2019-05-03,11760.556476557269
2019-05-06,11741.25075527431
2019-05-07,11663.331734274401
2019-05-08,11650.060413931384
2019-05-09,11658.093010519518
2019-05-10,11700.917065237536
2019-05-13,11576.612970449938
2019-05-14,11605.533472078812
2019-05-15,11603.844949739945
2019-05-16,11666.260564821732
2019-05-17,11662.148168581498
2019-05-20,11663.180883425248
2019-05-21,11688.95567132808
2019-05-22,11668.958429682269
2019-05-23,11645.696749079241
2019-05-24,11660.686880457415
2019-05-28,11582.809607767595
2019-05-29,11546.412899721636
2019-05-30,11556.367922182573
2019-05-31,11537.199072956573
2019-06-03,11527.729887665284
2019-06-04,11643.207315800202
2019-06-05,11733.046854374421
2019-06-06,11822.87870633365
2019-06-07,11846.31087720157
2019-06-10,11845.759313847077
2019-06-11,11790.658783936036
2019-06-12,11795.24898626758
2019-06-13,11780.739991211427
2019-06-14,11760.528203033937
2019-06-17,11710.888386749757
2019-06-18,11749.355187439454
2019-06-19,11768.448833099854
2019-06-20,11820.56375085498
2019-06-21,11797.798766724121
2019-06-24,11800.418838135254
2019-06-25,11751.154914490236
2019-06-26,11690.78085672046
2019-06-27,11741.449979328645
2019-06-28,11786.289649986757
2019-07-01,11837.000844780458
2019-07-02,11860.165136162293
2019-07-03,11905.01021749164
2019-07-05,11896.086549583924
2019-07-08,11825.257102097046
2019-07-09,11821.573459686768
2019-07-10,11853.619297089112
2019-07-11,11864.228736938965
2019-07-12,11908.52842337085
2019-07-15,11903.006637634766
2019-07-16,11888.533172432435
2019-07-17,11855.63570964862
2019-07-18,11857.925691490662
2019-07-19,11798.65300930072
2019-07-22,11817.56877479602
2019-07-23,11884.925357437622
2019-07-24,11909.421477890503
2019-07-25,11882.909470711242
2019-07-26,11885.190036217224
2019-07-29,11857.861517048372
2019-07-30,11870.746088123811
2019-07-31,11821.633680439485
2019-08-01,11789.281839466585
2019-08-02,11729.057459621918
2019-08-05,11538.567567142974
2019-08-06,11627.87591675235
2019-08-07,11668.09385803653
2019-08-08,11776.96873215152
2019-08-09,11785.467435154449
2019-08-12,11717.337415043365
2019-08-13,11761.990813084136
2019-08-14,11625.66145566989
2019-08-15,11714.414846935759
2019-08-16,11771.08779386569
2019-08-19,11800.610094585905
2019-08-20,11747.717726269255
2019-08-21,11801.217360058317
2019-08-22,11801.244220989713
2019-08-23,11673.55185496951
2019-08-26,11743.013814808377
2019-08-27,11714.875238300809
2019-08-28,11754.933568836697
2019-08-29,11800.782157166013
2019-08-30,11816.727534653195
2019-09-03,11825.488376022824
2019-09-04,11850.84031999255
2019-09-05,11838.014521957883
2019-09-06,11824.456179977902
2019-09-09,11744.470843964107
2019-09-10,11701.761601639279
2019-09-11,11763.629997826109
2019-09-12,11829.188713646421
2019-09-13,11802.246399498472
2019-09-16,11795.653519249448
2019-09-17,11829.56866893817
2019-09-18,11846.371449089536
2019-09-19,11860.758263243208
2019-09-20,11848.669273657331
2019-09-23,11867.302250189314
2019-09-24,11831.5459568925
2019-09-25,11845.877818388471
2019-09-26,11862.110962957868
2019-09-27,11875.237896246443
2019-09-30,11917.230159086714
2019-10-01,11776.99799279643
2019-10-02,11636.499306959638
2019-10-03,11684.24880151225
2019-10-04,11760.510333242903
2019-10-07,11712.273169764052
2019-10-08,11602.25564471675
2019-10-09,11638.240831293593
2019-10-10,11683.110064425002
2019-10-11,11758.420804895888
2019-10-14,11732.054911531935
2019-10-15,11746.626290239821
2019-10-16,11771.265833782683
2019-10-17,11786.511640907775
2019-10-18,11813.293909431946
2019-10-21,11882.63712155963
2019-10-22,11872.629293800841
2019-10-23,11871.149528428567
2019-10-24,11916.041042443763
2019-10-25,11937.882365342628
2019-10-28,12015.137583848487
2019-10-29,11954.696267243873
2019-10-30,12016.737501260292
2019-10-31,12024.749216844093
2019-11-01,12119.601979409705
2019-11-04,12170.87606799079
2019-11-05,12145.598231191168
2019-11-06,12169.507255429757
2019-11-07,12174.98067080451
2019-11-08,12210.441083783637
2019-11-11,12219.499712819588
2019-11-12,12240.670065755377
2019-11-13,12283.455579244148
2019-11-14,12320.97840067054
2019-11-15,12385.054313146125
2019-11-18,12401.084374867927
2019-11-19,12433.029730155478
2019-11-20,12370.488203528894
2019-11-21,12324.37420130111
2019-11-22,12326.299253943933
2019-11-25,12398.90326166488
2019-11-26,12411.270063880456
2019-11-27,12443.194058048737
2019-11-29,12418.06292092563
2019-12-02,12314.49948221637
2019-12-03,12282.216596664917
2019-12-04,12332.259193481934
2019-12-05,12360.24227529956
2019-12-06,12405.356132568848
2019-12-09,12363.450687469971
2019-12-10,12388.189321579468
2019-12-11,12384.940178886902
2019-12-12,12467.997982040893
2019-12-13,12460.610463158142
2019-12-16,12561.86103727008
2019-12-17,12554.374634575379
2019-12-18,12571.065509689819
2019-12-19,12616.51245964862
2019-12-20,12654.93767536975
2019-12-23,12682.780395401489
2019-12-24,12707.645994087707
2019-12-26,12738.461215534699
2019-12-27,12731.133007069122
2019-12-30,12688.480440235628
2019-12-31,12702.742807484163
2020-01-02,12822.387558369172
2020-01-03,12755.185526279938
2020-01-06,12798.69425621463
2020-01-07,12788.207085041535
2020-01-08,12821.625393299591
2020-01-09,12892.345566181673
2020-01-10,12869.108597187533
2020-01-13,12907.428669361605
2020-01-14,12878.407673267855
2020-01-15,12903.073973591341
2020-01-16,12961.090791401399
2020-01-17,13018.912980732453
2020-01-21,13029.981683430207
2020-01-22,13062.069986042512
2020-01-23,13081.483407429232
2020-01-24,13003.237829609407
2020-01-27,12895.16658800174
2020-01-28,12934.488213200106
2020-01-29,12893.827026981844
2020-01-30,12869.318706364167
2020-01-31,12823.820468754304
2020-02-03,12867.658847660554
2020-02-04,13018.983962864411
2020-02-05,13042.327236027255
2020-02-06,13021.082574512973
2020-02-07,13004.665883686557
2020-02-10,13077.402188923374
2020-02-11,13132.97490543033
2020-02-12,13175.357939182772
2020-02-13,13205.153298023713
2020-02-14,13261.027435902131
2020-02-18,13238.558053471103
2020-02-19,13243.556901432528
2020-02-20,13234.940911083711
2020-02-21,13135.887781589998
2020-02-24,12914.140634811893
2020-02-25,12725.147262426868
2020-02-26,12873.092527243152
2020-02-27,12535.210343626513
2020-02-28,12359.089122190966
2020-03-02,12707.149606123461
2020-03-03,12604.780810612217
2020-03-04,12743.13623623325
2020-03-05,12747.683286709324
2020-03-06,12769.616596264377
2020-03-09,12381.084251446262
2020-03-10,12413.297802013889
2020-03-11,12244.440317036167
2020-03-12,11786.993951981083
2020-03-13,12210.051093563572
2020-03-16,12073.597815975681
2020-03-17,12411.410473339572
2020-03-18,12262.659561550634
2020-03-19,11917.700221848027
2020-03-20,11587.996792969245
2020-03-23,11222.975052071111
2020-03-24,11363.999799919622
2020-03-25,11311.973364098088
2020-03-26,11287.67179785587
2020-03-27,11235.040656193272
2020-03-30,11373.873271069067
2020-03-31,11278.589098316686
2020-04-01,11159.942459446447
2020-04-02,11391.975054127235
2020-04-03,11554.957781178015
2020-04-06,11878.772760731237
2020-04-07,11973.13486705448
2020-04-08,12098.468778950231
2020-04-09,12151.199114185827
2020-04-13,12359.304998737829
2020-04-14,12673.17563090946
2020-04-15,12653.237120014684
2020-04-16,12805.317296268957
2020-04-17,12926.936547520178
2020-04-20,13224.164044621008
2020-04-21,13072.586838963049
2020-04-22,13033.602589848058
2020-04-23,12755.014226200597
2020-04-24,12927.213792088049
2020-04-27,13003.487755512731
2020-04-28,12846.753357899208
2020-04-29,13031.208394062538
2020-04-30,13021.309288273353
2020-05-01,12868.214748631019
2020-05-04,12946.97868372013
2020-05-05,13004.023346195716
2020-05-06,13013.212314854163
2020-05-07,12949.774446602361
2020-05-08,12965.280637856024
2020-05-11,13013.239801521795
2020-05-12,12956.816130653875
2020-05-13,12852.426589027898
2020-05-14,12880.868632332342
2020-05-15,12929.489657417791
2020-05-18,13094.081465736883
2020-05-19,13043.196009651678
2020-05-20,13103.38315869953
2020-05-21,13061.210253731268
2020-05-22,13126.481947884102
2020-05-26,13107.337889900704
2020-05-27,13166.22224716236
2020-05-28,13165.675598404427
2020-05-29,13293.79953410389
2020-06-01,13274.458817566414
2020-06-02,13310.092248047371
2020-06-03,13343.04022702076
2020-06-04,13296.347205370446
2020-06-05,13429.045958902856
2020-06-08,13501.681035425683
2020-06-09,13374.594096567651
2020-06-10,13318.165948297998
2020-06-11,12921.352333506127
2020-06-12,12993.37150045254
2020-06-15,13031.878904779933
2020-06-16,13107.550882776759
2020-06-17,13123.887969484826
2020-06-18,13130.540248384972
2020-06-19,13110.67900573208
2020-06-22,13158.064062006495
2020-06-23,13192.671581156275
2020-06-24,13019.32438087704
2020-06-25,13062.841272356532
2020-06-26,12941.375089846157
2020-06-29,13034.054950914882
2020-06-30,13116.250148973964
2020-07-01,13200.475851259731
2020-07-02,13242.443718157314
2020-07-06,13336.432887781642
2020-07-07,13299.624433268093
2020-07-08,13339.44468091824
2020-07-09,13371.075520815395
2020-07-10,13388.821950258754
2020-07-13,13298.825688662075
2020-07-14,13360.161855501674
2020-07-15,13401.992639345668
2020-07-16,13379.93697146847
2020-07-17,13440.544130577586
2020-07-20,13557.775867683908
2020-07-21,13534.638454659005
2020-07-22,13578.19089211323
2020-07-23,13465.161782158397
2020-07-24,13523.92235268452
2020-07-27,13617.225542915843
2020-07-28,13527.821827782176
2020-07-29,13732.574028862498
2020-07-30,13703.670450104259
2020-07-31,13799.40641392567
2020-08-03,13838.130317581676
2020-08-04,13907.06931412556
2020-08-05,13934.313778549693
2020-08-06,14034.212471634411
2020-08-07,14046.674381882212
2020-08-10,14045.497279808544
2020-08-11,13900.875095055126
2020-08-12,14053.464620277904
2020-08-13,14097.611674950145
2020-08-14,14054.948389175914
2020-08-17,14062.553107384228
2020-08-18,14059.43509590962
2020-08-19,14024.362401131175
2020-08-20,14062.502495888257
2020-08-21,14109.325812157178
2020-08-24,14141.425555046582
2020-08-25,14176.588604744456
2020-08-26,14170.612135757947
2020-08-27,14209.81211554005
2020-08-28,14263.207982887769
2020-08-31,14239.287825005078
2020-09-01,14273.723534470104
2020-09-02,14410.79066455891
2020-09-03,14067.59821785023
2020-09-04,14005.830746887706
2020-09-08,13791.088737167858
2020-09-09,13932.578573860668
2020-09-10,13830.775924362682
2020-09-11,13830.412085323835
2020-09-14,13931.824329166913
2020-09-15,13894.666182121777
2020-09-16,13885.193211159252
2020-09-17,13889.39529337647
2020-09-18,13790.886277579808
2020-09-21,13660.365926169896
2020-09-22,13704.563733481908
2020-09-23,13417.764691867374
2020-09-24,13442.46430734589
2020-09-25,13508.840697803043
2020-09-28,13624.111531306768
2020-09-29,13626.812527705693
2020-09-30,13742.167042781377
2020-10-01,13876.642952968145
2020-10-02,13857.538796695258
2020-10-05,14053.382470401313
2020-10-06,13943.314412387395
2020-10-07,14094.952359469917
2020-10-08,14165.2235905185
2020-10-09,14257.22282376435
2020-10-12,14284.526851321723
2020-10-13,14271.799411441352
2020-10-14,14240.07223909333
2020-10-15,14267.626119456794
2020-10-16,14294.830667338874
2020-10-19,14221.19228156617
2020-10-20,14175.472513606575
2020-10-21,14069.378332545784
2020-10-22,14068.377775599982
2020-10-23,14148.687239100958
2020-10-26,14105.501905849007
2020-10-27,14031.380991389777
2020-10-28,13737.142075625923
2020-10-29,13862.075119075324
2020-10-30,13711.059318599251
2020-11-02,13820.524086055304
2020-11-03,13899.937213954476
2020-11-04,13904.38846113923
2020-11-05,14139.726264026192
2020-11-06,14110.359122302558
2020-11-09,14069.24940719941
2020-11-10,14119.420484927681
2020-11-11,14088.393585467842
2020-11-12,14006.74079921296
2020-11-13,14080.777122760323
2020-11-16,14209.67534530976
2020-11-17,14209.6084660373
2020-11-18,14145.121027835396
2020-11-19,14173.33710754731
2020-11-20,14166.517836459663
2020-11-23,14291.732089992074
2020-11-24,14489.389225268867
2020-11-25,14439.437769462136
2020-11-27,14472.656267692117
2020-11-30,14361.820749808816
2020-12-01,14431.785210143593
2020-12-02,14447.370098601845
2020-12-03,14436.372105132607
2020-12-04,14560.728889953163
2020-12-07,14477.901204009559
2020-12-08,14513.594414611365
2020-12-09,14479.531074676062
2020-12-10,14478.706562194373
2020-12-11,14448.12506500199
2020-12-14,14394.701879821328
2020-12-15,14520.695051513223
2020-12-16,14518.10793145707
2020-12-17,14549.210996947793
2020-12-18,14552.10442956498
2020-12-21,14509.828138175515
2020-12-22,14515.62001560166
2020-12-23,14527.110060737159
2020-12-24,14550.23440460923
2020-12-28,14557.515708014991
2020-12-29,14546.058072516944
2020-12-30,14514.065900275733
2020-12-31,14606.838818976905
2021-01-04,14455.572790236976
2021-01-05,14536.083240523842
2021-01-06,14623.58278276017
2021-01-07,14702.520201034094
2021-01-08,14775.915350265052
2021-01-11,14682.951879806067
2021-01-12,14697.420057601477
2021-01-13,14747.671957244424
2021-01-14,14748.081869353799
2021-01-15,14775.854437102822
2021-01-19,14858.3573973079
2021-01-20,14888.493903243569
2021-01-21,14804.163065627601
2021-01-22,14766.60996142533
2021-01-25,14748.842848693397
2021-01-26,14657.032973205116
2021-01-27,14378.337732543494
2021-01-28,14484.671686400918
2021-01-29,14331.02498840287
2021-02-01,14417.968922065285
2021-02-02,14502.482555793313
2021-02-03,14505.503132270363
2021-02-04,14552.24145929673
2021-02-05,14643.435284064797
2021-02-08,14678.105099128274
2021-02-09,14674.561558173684
2021-02-10,14627.172237708597
2021-02-11,14630.711216285257
2021-02-12,14706.349178626566
2021-02-16,14684.822925879982
2021-02-17,14652.098365752725
2021-02-18,14528.298960797814
2021-02-19,14507.665415616539
2021-02-22,14493.393753858116
2021-02-23,14461.522175641563
2021-02-24,14555.269870809105
2021-02-25,14384.162853292015
2021-02-26,14323.203464559105
2021-03-01,14444.83816447213
2021-03-02,14449.464486264733
2021-03-03,14417.441018247155
2021-03-04,14331.37966106942
2021-03-05,14509.141978726891
2021-03-08,14511.111307553796
2021-03-09,14463.736378392725
2021-03-10,14563.303524693994
2021-03-11,14604.865048131494
2021-03-12,14655.745060643701
2021-03-15,14710.056137761621
2021-03-16,14633.416668614893
2021-03-17,14678.310410222559
2021-03-18,14637.337589940576
2021-03-19,14577.01411887124
2021-03-22,14568.422329625635
2021-03-23,14477.51093899682
2021-03-24,14532.056947358637
2021-03-25,14628.16871798852
2021-03-26,14752.244455819637
2021-03-29,14746.54014063409
2021-03-30,14687.799562936336
2021-03-31,14639.36127190545
2021-04-01,14684.626595544367
2021-04-05,14745.739431062251
2021-04-06,14757.312783875972
2021-04-07,14724.870637574702
2021-04-08,14741.210397401363
2021-04-09,14754.029981294185
2021-04-12,14771.582063355952
2021-04-13,14795.681459107906
2021-04-14,14813.228749909907
2021-04-15,14887.266629853755
2021-04-16,14948.791337647945
2021-04-19,14851.545461335689
2021-04-20,14810.495979989559
2021-04-21,14865.62408796075
2021-04-22,14834.491508157284
2021-04-23,14894.068904428033
2021-04-26,14884.298629312067
2021-04-27,14862.564036874322
2021-04-28,14830.729040986567
2021-04-29,14835.319025880366
2021-04-30,14802.18116996911
2021-05-03,14816.335520249871
2021-05-04,14771.941875054865
2021-05-05,14766.451304986505
2021-05-06,14822.090465142755
2021-05-07,14844.425845696955
2021-05-10,14827.253413751154
2021-05-11,14787.827098443537
2021-05-12,14631.601147075206
2021-05-13,14729.697725673228
2021-05-14,14810.856937785655
2021-05-17,14817.004224170236
2021-05-18,14678.916247645882
2021-05-19,14661.970120708016
2021-05-20,14739.716321361095
2021-05-21,14761.963534724742
2021-05-24,14719.283103358775
2021-05-25,14680.608716380626
2021-05-26,14690.597501170665
2021-05-27,14679.67280060914
2021-05-28,14741.2312398639
2021-06-01,14652.113153239756
2021-06-02,14753.290103694468
2021-06-03,14733.278419276743
2021-06-04,14809.992059489756
2021-06-07,14832.269786616831
2021-06-08,14855.800725719004
2021-06-09,14885.785372323542
2021-06-10,14993.212492532282
2021-06-11,14997.817019052058
2021-06-14,14996.391189282924
2021-06-15,14981.6786114631
2021-06-16,14964.610336011438
2021-06-17,15065.973063092737
2021-06-18,14984.64432011178
2021-06-21,15013.887446027307
2021-06-22,14986.316988568811
2021-06-23,15000.196962934046
2021-06-24,15081.12358107522
2021-06-25,15093.837005757838
2021-06-28,15112.503498219996
2021-06-29,15147.051990651637
