,0
2018-02-28,10417.229706388003
2018-03-01,10339.326980214602
2018-03-02,10413.500200849063
2018-03-05,10496.556400292879
2018-03-06,10547.586899751192
2018-03-07,10566.258659150606
2018-03-08,10594.386675622469
2018-03-09,10680.190045144564
2018-03-12,10722.27888618613
2018-03-13,10659.553422595507
2018-03-14,10686.953491710192
2018-03-15,10662.767436526781
2018-03-16,10658.781283877855
2018-03-19,10585.16049286986
2018-03-20,10673.862461146837
2018-03-21,10651.090397891527
2018-03-22,10509.194402751451
2018-03-23,10309.570799884325
2018-03-26,10504.265138682847
2018-03-27,10280.089092311388
2018-03-28,10179.880511667734
2018-03-29,10280.727206614023
2018-04-02,10171.814494791513
2018-04-03,10214.491271517283
2018-04-04,10280.700042269236
2018-04-05,10280.927905581004
2018-04-06,10161.153823397166
2018-04-09,10168.36383015681
2018-04-10,10278.206625105388
2018-04-11,10270.760399302011
2018-04-12,10336.726997812753
2018-04-13,10337.310272654062
2018-04-16,10377.72175932551
2018-04-17,10452.853880632883
2018-04-18,10511.239687670237
2018-04-19,10457.775389723307
2018-04-20,10430.723135004526
2018-04-23,10439.260648737436
2018-04-24,10403.663152704721
2018-04-25,10400.425764093881
2018-04-26,10477.541059504038
2018-04-27,10463.67273877955
2018-04-30,10442.111646402842
2018-05-01,10424.203931559092
2018-05-02,10393.356885660654
2018-05-03,10358.778859842783
2018-05-04,10377.169070658214
2018-05-07,10403.480780828006
2018-05-08,10416.490594270235
2018-05-09,10488.05666911841
2018-05-10,10525.108244302279
2018-05-11,10521.587793439394
2018-05-14,10526.993861012943
2018-05-15,10489.429941468723
2018-05-16,10537.164433587557
2018-05-17,10499.97933161307
2018-05-18,10491.449641347415
2018-05-21,10564.600418210513
2018-05-22,10568.08351337958
2018-05-23,10596.719538331516
2018-05-24,10606.041452840336
2018-05-25,10609.763939813143
2018-05-29,10614.212688401705
2018-05-30,10660.131831124789
2018-05-31,10597.85608620978
2018-06-01,10768.82278524924
2018-06-04,10816.36787701369
2018-06-05,10865.92106438399
2018-06-06,10883.106209762103
2018-06-07,10880.239834792621
2018-06-08,10906.130211940295
2018-06-11,10902.524145370015
2018-06-12,10935.673246150502
2018-06-13,10955.244720702656
2018-06-14,11015.613667289264
2018-06-15,10981.892759124286
2018-06-18,11027.176231185444
2018-06-19,11005.839802066334
2018-06-20,11083.617917338855
2018-06-21,11015.288807618625
2018-06-22,10952.687850224978
2018-06-25,10760.16947149039
2018-06-26,10844.026449429995
2018-06-27,10749.084204142579
2018-06-28,10777.561938311585
2018-06-29,10741.58221470166
2018-07-02,10723.924970973023
2018-07-03,10644.513315546998
2018-07-05,10705.59175716687
2018-07-06,10778.959846079833
2018-07-09,10829.219777644166
2018-07-10,10823.32154041577
2018-07-11,10795.398461878784
2018-07-12,10818.453175822266
2018-07-13,10802.839432993896
2018-07-16,10803.186431208618
2018-07-17,10814.575788018235
2018-07-18,10794.395707604417
2018-07-19,10783.10588213063
2018-07-20,10743.0975546465
2018-07-23,10725.947602711685
2018-07-24,10746.228810750015
2018-07-25,10799.494674752244
2018-07-26,10673.990983927735
2018-07-27,10620.637709269533
2018-07-30,10550.250475535402
2018-07-31,10526.407572398195
2018-08-01,10577.536711050994
2018-08-02,10630.690330210695
2018-08-03,10648.798165980348
2018-08-06,10685.993608180055
2018-08-07,10771.362004939088
2018-08-08,10762.32009501935
2018-08-09,10727.414886431703
2018-08-10,10694.460094408998
2018-08-13,10694.108188586244
2018-08-14,10726.205532031068
2018-08-15,10655.483880639085
2018-08-16,10617.20408594609
2018-08-17,10571.635394185074
2018-08-20,10588.782519429215
2018-08-21,10613.243895718582
2018-08-22,10665.435097882279
2018-08-23,10720.565945599565
2018-08-24,10789.466826413161
2018-08-27,10808.932835553176
2018-08-28,10820.956797080049
2018-08-29,10865.32742925168
2018-08-30,10850.499531226167
2018-08-31,10892.579992728242
2018-09-04,11036.230991797456
2018-09-05,11008.386664053925
2018-09-06,10952.637009284028
2018-09-07,10925.633619925507
2018-09-10,11035.224732062348
2018-09-11,11060.979973456391
2018-09-12,11121.80334905816
2018-09-13,11085.684938947687
2018-09-14,11158.73863748742
2018-09-17,11094.980864088067
2018-09-18,11118.231957323083
2018-09-19,11068.001512414941
2018-09-20,11096.149672870644
2018-09-21,11089.870977764138
2018-09-24,11138.113266353615
2018-09-25,11122.949026416787
2018-09-26,11085.956145595559
2018-09-27,11121.297718357095
2018-09-28,11122.168056797036
2018-10-01,11131.041481327065
2018-10-02,11147.581101284037
2018-10-03,11134.295176372538
2018-10-04,11078.82470061494
2018-10-05,11009.356356571207
2018-10-08,11007.108771274576
2018-10-09,10967.914881656656
2018-10-10,10749.15164883233
2018-10-11,10604.211728063592
2018-10-12,10638.351518598565
2018-10-15,10630.319648633966
2018-10-16,10683.219582738886
2018-10-17,10692.416232290276
2018-10-18,10672.828411283503
2018-10-19,10688.837988080988
2018-10-22,10664.13715045739
2018-10-23,10669.059442571648
2018-10-24,10495.14152786828
2018-10-25,10460.682216077812
2018-10-26,10432.534190869337
2018-10-29,10389.527273229605
2018-10-30,10430.337964342123
2018-10-31,10437.009476945883
2018-11-01,10462.036776826864
2018-11-02,10542.467418954855
2018-11-05,10576.262785242086
2018-11-06,10608.239269540793
2018-11-07,10687.659733377463
2018-11-08,10695.19642027474
2018-11-09,10698.295944772726
2018-11-12,10620.560433191305
2018-11-13,10623.538351816183
2018-11-14,10625.595272821432
2018-11-15,10630.903129381186
2018-11-16,10637.1682557087
2018-11-19,10598.93480994988
2018-11-20,10484.970750196462
2018-11-21,10470.495021207815
2018-11-23,10436.666916112905
2018-11-26,10497.843096330647
2018-11-27,10511.01207811547
2018-11-28,10582.03526384545
2018-11-29,10566.912293264395
2018-11-30,10621.314667531973
2018-12-03,10659.446213552481
2018-12-04,10548.55065233422
2018-12-06,10542.814565137869
2018-12-07,10431.263967382436
2018-12-10,10463.295575963979
2018-12-11,10470.463818571096
2018-12-12,10498.928309461598
2018-12-13,10523.438194566732
2018-12-14,10463.408724123006
2018-12-17,10320.415951066976
2018-12-18,10312.694600679402
2018-12-19,10226.74346065331
2018-12-20,10194.563912466056
2018-12-21,10188.61778362084
2018-12-24,10088.36821658898
2018-12-26,10207.660758092887
2018-12-27,10223.26459033776
2018-12-28,10249.075718954093
2018-12-31,10257.00271357537
2019-01-02,10199.00785054589
2019-01-03,10141.380173849111
2019-01-04,10233.134249959952
2019-01-07,10388.027644216543
2019-01-08,10400.287797033316
2019-01-09,10408.194911493307
2019-01-10,10468.564055933004
2019-01-11,10511.894454271322
2019-01-14,10414.984113008504
2019-01-15,10485.110175401693
2019-01-16,10492.1023359623
2019-01-17,10581.047806772236
2019-01-18,10563.472157510761
2019-01-22,10435.62687400246
2019-01-23,10413.446942361836
2019-01-24,10471.679751428608
2019-01-25,10623.304394754414
2019-01-28,10539.452944787983
2019-01-29,10482.398212335593
2019-01-30,10673.630853555685
2019-01-31,10820.041679285054
2019-02-01,10819.321692995078
2019-02-04,10856.593601438528
2019-02-05,10915.05061552239
2019-02-06,10869.56572363091
2019-02-07,10746.520630094534
2019-02-08,10742.726068708425
2019-02-11,10749.916652891165
2019-02-12,10829.271644804006
2019-02-13,10846.854128480916
2019-02-14,10864.208004594808
2019-02-15,10903.949440599446
2019-02-19,10925.056950212484
2019-02-20,10930.822786928182
2019-02-21,10885.88682425118
2019-02-22,10969.010607362752
2019-02-25,11065.933943391805
2019-02-26,11076.548622728353
2019-02-27,11080.054716707235
2019-02-28,11015.09264242745
2019-03-01,11057.709100664144
2019-03-04,10995.83812371636
2019-03-05,10956.291147626882
2019-03-06,10793.949171583181
2019-03-07,10757.269857374196
2019-03-08,10767.144142118459
2019-03-11,10798.958515134816
2019-03-12,10793.699201551442
2019-03-13,10815.941626232154
2019-03-14,10787.52369181443
2019-03-15,10807.419146221167
2019-03-18,10835.564367931373
2019-03-19,10848.043604534156
2019-03-20,10851.272078197486
2019-03-21,10903.145641963965
2019-03-22,10782.336990993506
2019-03-25,10795.539780178075
2019-03-26,10830.273066082005
2019-03-27,10796.893808879857
2019-03-28,10791.150383350378
2019-03-29,10812.438750881201
2019-04-01,10864.561835903174
2019-04-02,10889.163500453955
2019-04-03,10889.787963319784
2019-04-04,10910.298182893759
2019-04-05,10932.005546022421
2019-04-08,10948.12383787728
2019-04-09,10895.783377382286
2019-04-10,10934.050596925743
2019-04-11,10926.421125146873
2019-04-12,10994.176026079185
2019-04-15,10979.941060754783
2019-04-16,10995.087593767174
2019-04-17,10994.705382081993
2019-04-18,11015.946144792564
2019-04-22,11048.074199823386
2019-04-23,11093.07904353524
2019-04-24,11100.882362512595
2019-04-25,11092.580071405417
2019-04-26,11112.113300947196
2019-04-29,11127.761671689994
2019-04-30,11010.691729215629
2019-05-01,10990.0727057314
2019-05-02,10947.66286991597
2019-05-03,11016.583604321488
2019-05-06,10979.374314770706
2019-05-07,10872.544480786331
2019-05-08,10868.340878949173
2019-05-09,10836.948735699661
2019-05-10,10835.495770916947
2019-05-13,10656.742271168718
2019-05-14,10667.450939442644
2019-05-15,10734.569069172869
2019-05-16,10776.341579701433
2019-05-17,10763.660788578996
2019-05-20,10712.00632004262
2019-05-21,10738.586733860979
2019-05-22,10753.520930974017
2019-05-23,10712.829791752825
2019-05-24,10724.478797642718
2019-05-28,10710.85258075429
2019-05-29,10668.414168847094
2019-05-30,10681.397219304094
2019-05-31,10694.665058735856
2019-06-03,10686.350832585344
2019-06-04,10766.29635887624
2019-06-05,10847.944247059833
2019-06-06,10875.295779042255
2019-06-07,10914.483298115741
2019-06-10,10904.593959378253
2019-06-11,10858.54781136037
2019-06-12,10872.504032948505
2019-06-13,10860.640526631367
2019-06-14,10853.847479130756
2019-06-17,10832.389727765094
2019-06-18,10856.483111554155
2019-06-19,10873.381844326983
2019-06-20,10957.685683056841
2019-06-21,10941.720419690142
2019-06-24,10964.153483197222
2019-06-25,10902.592682644854
2019-06-26,10892.226094701538
2019-06-27,10925.304437377701
2019-06-28,10958.361517169724
2019-07-01,11017.138074519884
2019-07-02,11030.76687729622
2019-07-03,11068.869581821215
2019-07-05,11035.112524631273
2019-07-08,11005.209516412506
2019-07-09,11061.113935783158
2019-07-10,11132.708710534822
2019-07-11,11161.753107173692
2019-07-12,11199.370618797075
2019-07-15,11173.36618814064
2019-07-16,11123.593584151995
2019-07-17,11126.990691617739
2019-07-18,11106.94861350418
2019-07-19,11101.203445771942
2019-07-22,11203.3643406427
2019-07-23,11245.978458741913
2019-07-24,11309.99042306305
2019-07-25,11170.93906592537
2019-07-26,11182.732309333573
2019-07-29,11145.202601596604
2019-07-30,11138.071778938065
2019-07-31,11014.598136588822
2019-08-01,10977.749904796372
2019-08-02,10908.796337592852
2019-08-05,10689.390431154025
2019-08-06,10771.870298002017
2019-08-07,10812.451190088046
2019-08-08,10912.839013725054
2019-08-09,10843.750524722826
2019-08-12,10759.089536868822
2019-08-13,10847.293413602602
2019-08-14,10653.690619373096
2019-08-15,10695.648810767902
2019-08-16,10798.966596984637
2019-08-19,10910.579754018558
2019-08-20,10882.114610814822
2019-08-21,10939.33915009476
2019-08-22,10947.025239610446
2019-08-23,10797.525669965518
2019-08-26,10871.623568078769
2019-08-27,10859.136701259864
2019-08-28,10866.719787273658
2019-08-29,10861.796440838112
2019-08-30,10850.973379848732
2019-09-03,10862.110795650735
2019-09-04,10854.804164562476
2019-09-05,10829.424584820046
2019-09-06,10832.686135723367
2019-09-09,10780.896062423959
2019-09-10,10764.262561371102
2019-09-11,10811.65566771437
2019-09-12,10823.05522959639
2019-09-13,10782.7885255139
2019-09-16,10725.160410336746
2019-09-17,10761.683603696121
2019-09-18,10758.407192639603
2019-09-19,10754.206610612167
2019-09-20,10690.071675332321
2019-09-23,10704.22807654692
2019-09-24,10598.535666089309
2019-09-25,10690.873901944411
2019-09-26,10710.626977593674
2019-09-27,10657.774961621537
2019-09-30,10686.95480981566
2019-10-01,10653.418192536607
2019-10-02,10561.165476605667
2019-10-03,10607.851166531815
2019-10-04,10679.661654080643
2019-10-07,10686.001116837753
2019-10-08,10614.571312672866
2019-10-09,10607.244076497329
2019-10-10,10629.43816066481
2019-10-11,10649.70248866774
2019-10-14,10626.499787099136
2019-10-15,10675.845284230483
2019-10-16,10717.359219319595
2019-10-17,10744.359907292619
2019-10-18,10689.831055669083
2019-10-21,10699.704430932297
2019-10-22,10660.374497765793
2019-10-23,10664.063916863695
2019-10-24,10659.209951104418
2019-10-25,10715.392709435717
2019-10-28,10718.508187951342
2019-10-29,10677.86982613112
2019-10-30,10727.770113759294
2019-10-31,10735.116445912614
2019-11-01,10782.695982350602
2019-11-04,10789.361565758005
2019-11-05,10774.268781830087
2019-11-06,10747.501128364816
2019-11-07,10768.329339195505
2019-11-08,10779.95652310969
2019-11-11,10774.900856186166
2019-11-12,10799.513090301767
2019-11-13,10777.717241379038
2019-11-14,10781.190714813485
2019-11-15,10785.3879947436
2019-11-18,10846.667527176156
2019-11-19,10861.984973295464
2019-11-20,10835.840429647698
2019-11-21,10812.12475334002
2019-11-22,10792.754432066216
2019-11-25,10879.48870294787
2019-11-26,10841.977315122858
2019-11-27,10889.684083158747
2019-11-29,10862.95377176501
2019-12-02,10801.04956786658
2019-12-03,10754.59524123694
2019-12-04,10780.059953379885
2019-12-05,10783.83528106238
2019-12-06,10843.576141047732
2019-12-09,10806.170665431277
2019-12-10,10811.710050273196
2019-12-11,10855.24443467261
2019-12-12,10951.19219274451
2019-12-13,10921.231976222292
2019-12-16,11040.80787343909
2019-12-17,11066.536671191468
2019-12-18,11093.167372256532
2019-12-19,11154.570757418885
2019-12-20,11198.24854138495
2019-12-23,11242.785787143961
2019-12-24,11267.954460930123
2019-12-26,11320.138111900582
2019-12-27,11302.7284525149
2019-12-30,11227.136056606547
2019-12-31,11258.6471087382
2020-01-02,11404.865703136698
2020-01-03,11360.707728416697
2020-01-06,11383.989143879191
2020-01-07,11403.355856449381
2020-01-08,11473.434730560557
2020-01-09,11519.488469154612
2020-01-10,11479.32844171168
2020-01-13,11634.135046097055
2020-01-14,11630.48055705668
2020-01-15,11594.244265171305
2020-01-16,11641.76468476893
2020-01-17,11673.390064808145
2020-01-21,11701.981648536936
2020-01-22,11742.080488447442
2020-01-23,11720.124971632256
2020-01-24,11623.997896436944
2020-01-27,11517.5141432326
2020-01-28,11603.813100782649
2020-01-29,11638.354452101008
2020-01-30,11725.058908308281
2020-01-31,11681.141061628596
2020-02-03,11954.62594398333
2020-02-04,12194.075548017754
2020-02-05,11954.699968183771
2020-02-06,12019.099263609185
2020-02-07,12004.044202268853
2020-02-10,12090.882337034478
2020-02-11,12066.66242736651
2020-02-12,12087.140782774224
2020-02-13,12136.715630949273
2020-02-14,12159.350076139703
2020-02-18,12236.986332287088
2020-02-19,12313.925840992226
2020-02-20,12243.272244114174
2020-02-21,12090.020083088173
2020-02-24,11826.265495399726
2020-02-25,11673.643740133537
2020-02-26,11937.351637319816
2020-02-27,11712.117485388055
2020-02-28,11605.087185692086
2020-03-02,11939.394562553658
2020-03-03,11781.516041635765
2020-03-04,11913.498440622581
2020-03-05,11867.717560648216
2020-03-06,11885.909775614036
2020-03-09,11467.267855867638
2020-03-10,11444.327384218468
2020-03-11,11333.804818468345
2020-03-12,10967.308349260582
2020-03-13,11398.138615564598
2020-03-16,11150.182229837668
2020-03-17,11658.93804762484
2020-03-18,11521.138227609887
2020-03-19,11242.877849176659
2020-03-20,10829.472124208703
2020-03-23,10593.28006942202
2020-03-24,10690.078006815209
2020-03-25,10601.893137636438
2020-03-26,10618.150538049951
2020-03-27,10504.408201776758
2020-03-30,10684.144034464134
2020-03-31,10627.444353754297
2020-04-01,10487.56944135119
2020-04-02,10676.751932333245
2020-04-03,10779.052762590662
2020-04-06,11053.327237688318
2020-04-07,11119.520974718347
2020-04-08,11184.448224626794
2020-04-09,11202.314027391687
2020-04-13,11400.497842394128
2020-04-14,11650.666482530847
2020-04-15,11700.590951524988
2020-04-16,11927.988084398523
2020-04-17,12112.319551073328
2020-04-20,12411.271798692957
2020-04-21,12234.623944841638
2020-04-22,12254.890954576746
2020-04-23,11991.25191267611
2020-04-24,12173.69312437655
2020-04-27,12134.839738451257
2020-04-28,11958.097427522913
2020-04-29,12053.937367281214
2020-04-30,12060.740129122034
2020-05-01,11896.725652345911
2020-05-04,12067.42289126803
2020-05-05,12105.807103761927
2020-05-06,12144.619634279505
2020-05-07,12152.102208742397
2020-05-08,12311.501332887903
2020-05-11,12400.501397299067
2020-05-12,12242.282639669673
2020-05-13,12200.613690542476
2020-05-14,12225.161069082515
2020-05-15,12306.463776754634
2020-05-18,12632.701039480464
2020-05-19,12475.860703634517
2020-05-20,12544.064412283198
2020-05-21,12415.959382223384
2020-05-22,12471.988969015376
2020-05-26,12218.16167777087
2020-05-27,12133.769930685297
2020-05-28,12203.933541624323
2020-05-29,12354.21993002154
2020-06-01,12388.135838835016
2020-06-02,12372.296176283136
2020-06-03,12483.4738291762
2020-06-04,12611.812623884452
2020-06-05,12818.43667313601
2020-06-08,13090.281089754357
2020-06-09,12960.851875276818
2020-06-10,12867.598616716637
2020-06-11,12289.559745905175
2020-06-12,12513.81831276156
2020-06-15,12622.246218797936
2020-06-16,12735.526177522912
2020-06-17,12678.241285440698
2020-06-18,12709.496881601586
2020-06-19,12614.861143228783
2020-06-22,12687.913890442145
2020-06-23,12686.516978821051
2020-06-24,12468.55300784327
2020-06-25,12596.796612503304
2020-06-26,12337.446432831062
2020-06-29,12537.367983581795
2020-06-30,12613.13171209742
2020-07-01,12678.630731720223
2020-07-02,12742.828403610481
2020-07-06,13035.601640838875
2020-07-07,12905.139890808357
2020-07-08,12998.13111756922
2020-07-09,12980.04818274714
2020-07-10,13163.925658485665
2020-07-13,12949.158558899178
2020-07-14,13036.71883874537
2020-07-15,13054.148768478644
2020-07-16,12971.06302171351
2020-07-17,12906.646937423957
2020-07-20,13154.088599258675
2020-07-21,13060.363421493781
2020-07-22,13100.782044464362
2020-07-23,12867.670584732308
2020-07-24,12781.562750870004
2020-07-27,12953.438002640021
2020-07-28,12827.410069519294
2020-07-29,12898.19491722132
2020-07-30,12978.343451996101
2020-07-31,13049.639119644416
2020-08-03,13173.186229248298
2020-08-04,13266.694852371467
2020-08-05,13272.702831482184
2020-08-06,13376.78016683985
2020-08-07,13258.318243240607
2020-08-10,13181.36279461695
2020-08-11,13010.187595108284
2020-08-12,13227.0529477389
2020-08-13,13235.014524189246
2020-08-14,13238.671798435462
2020-08-17,13328.130780903113
2020-08-18,13350.39223672892
2020-08-19,13320.599906940712
2020-08-20,13400.01125146891
2020-08-21,13496.903457660927
2020-08-24,13550.081989307655
2020-08-25,13595.781246204628
2020-08-26,13734.869609852089
2020-08-27,13673.938688297523
2020-08-28,13763.165699024452
2020-08-31,13894.99366803385
2020-09-01,14013.004060230505
2020-09-02,14054.490467029822
2020-09-03,13562.016056406272
2020-09-04,13546.433254587424
2020-09-08,13171.816200029623
2020-09-09,13187.616459993613
2020-09-10,13072.645526079428
2020-09-11,13073.323454424153
2020-09-14,13174.68454734255
2020-09-15,13111.521575845967
2020-09-16,13161.20968619753
2020-09-17,13113.542285837422
2020-09-18,13018.423682918798
2020-09-21,12913.948144665013
2020-09-22,12903.95469259287
2020-09-23,12866.26766561533
2020-09-24,12857.249660280479
2020-09-25,12923.19031519152
2020-09-28,12965.275852018607
2020-09-29,12971.384477430594
2020-09-30,12945.383069807303
2020-10-01,13025.660650068534
2020-10-02,13027.624695593131
2020-10-05,13083.458974653495
2020-10-06,13033.516340591683
2020-10-07,13172.003535606636
2020-10-08,13259.499807777656
2020-10-09,13250.0921108935
2020-10-12,13246.528406727088
2020-10-13,13199.133840191138
2020-10-14,13151.05538426615
2020-10-15,13140.038067516578
2020-10-16,13104.514587101234
2020-10-19,13011.811531719459
2020-10-20,13069.507844623817
2020-10-21,12989.653900699866
2020-10-22,12972.788629197372
2020-10-23,13035.567904153122
2020-10-26,12916.654405274643
2020-10-27,12930.15971151854
2020-10-28,12650.766722710861
2020-10-29,12713.207901986374
2020-10-30,12609.20628360106
2020-11-02,12696.105573288216
2020-11-03,12784.566182724251
2020-11-04,12956.412393234506
2020-11-05,13036.396169937387
2020-11-06,13014.333112197177
2020-11-09,13023.709543662326
2020-11-10,12948.68082084395
2020-11-11,12982.239013577717
2020-11-12,12951.314559842365
2020-11-13,13063.828422452229
2020-11-16,13245.82578268172
2020-11-17,13215.936122952717
2020-11-18,13170.596762601153
2020-11-19,13263.507483273761
2020-11-20,13228.462151318805
2020-11-23,13408.241066724078
2020-11-24,13610.750380307452
2020-11-25,13711.752257138507
2020-11-27,13886.15582540633
2020-11-30,13986.920847684161
2020-12-01,13991.975939542072
2020-12-02,14041.824346532123
2020-12-03,14220.39360159804
2020-12-04,14239.50206870009
2020-12-07,14341.79978102614
2020-12-08,14423.310713948504
2020-12-09,14226.784772099749
2020-12-10,14270.402478398577
2020-12-11,14211.242398442522
2020-12-14,14198.780959309832
2020-12-15,14233.685614545124
2020-12-16,14142.577562314289
2020-12-17,14249.670314770954
2020-12-18,14244.00062177779
2020-12-21,14160.21316335799
2020-12-22,14038.348237973469
2020-12-23,14076.431888562458
2020-12-24,14038.112361890095
2020-12-28,13979.153509656207
2020-12-29,14018.008728543537
2020-12-30,14016.627706593768
2020-12-31,14009.042303151386
2021-01-04,13957.6073647206
2021-01-05,14015.435716695087
2021-01-06,14067.584560460347
2021-01-07,14223.658023900287
2021-01-08,14295.739891118305
2021-01-11,14194.399279280919
2021-01-12,14293.48135058524
2021-01-13,14332.776397361058
2021-01-14,14370.793903685826
2021-01-15,14186.590345717686
2021-01-19,14229.735353804845
2021-01-20,14308.61389002921
2021-01-21,14433.045290328282
2021-01-22,14337.756121413488
2021-01-25,14466.846121566075
2021-01-26,14466.731451239844
2021-01-27,14347.52465340354
2021-01-28,14333.698838202734
2021-01-29,14296.166746024388
2021-02-01,14293.582380927342
2021-02-02,14391.901057898778
2021-02-03,14459.020560542363
2021-02-04,14538.155322352666
2021-02-05,14555.746281901616
2021-02-08,14666.082660180347
2021-02-09,14627.234351617115
2021-02-10,14689.113467789906
2021-02-11,14733.014440720815
2021-02-12,14758.136259263294
2021-02-16,14832.131273453968
2021-02-17,14789.860704606312
2021-02-18,14693.413435166616
2021-02-19,14720.933953294058
2021-02-22,14570.594868668813
2021-02-23,14524.224686967153
2021-02-24,14710.100438462514
2021-02-25,14393.997437730091
2021-02-26,14388.65887953307
2021-03-01,14601.174723115222
2021-03-02,14479.991548676746
2021-03-03,14455.268012467639
2021-03-04,14303.480811166064
2021-03-05,14387.37000565459
2021-03-08,14485.374384484545
2021-03-09,14469.417711816088
2021-03-10,14533.221792779223
2021-03-11,14504.471018395678
2021-03-12,14626.360403619066
2021-03-15,14655.947821221605
2021-03-16,14526.00845964934
2021-03-17,14612.321146569506
2021-03-18,14497.397501549975
2021-03-19,14407.696341119066
2021-03-22,14312.054731599108
2021-03-23,14111.342837212816
2021-03-24,14085.67250478484
2021-03-25,14124.693012597338
2021-03-26,14308.287216546312
2021-03-29,14299.703828912036
2021-03-30,14293.318681805866
2021-03-31,14342.930601704851
2021-04-01,14500.07871877028
2021-04-05,14663.690948918596
2021-04-06,14595.0997051747
2021-04-07,14636.513058141009
2021-04-08,14694.613945439592
2021-04-09,14722.701240971819
2021-04-12,14649.116325810686
2021-04-13,14658.733253911272
2021-04-14,14590.818111851946
2021-04-15,14668.51778153731
2021-04-16,14658.763020795122
2021-04-19,14532.505761391894
2021-04-20,14470.256313683763
2021-04-21,14505.892031075731
2021-04-22,14371.618172051683
2021-04-23,14471.668354394213
2021-04-26,14525.23145975615
2021-04-27,14509.463787881152
2021-04-28,14486.017838326708
2021-04-29,14502.46047100188
2021-04-30,14393.342160027758
2021-05-03,14331.005560677782
2021-05-04,14178.67446217467
2021-05-05,14166.754826401964
2021-05-06,14212.993191575304
2021-05-07,14277.05854273726
2021-05-10,14099.859510873095
2021-05-11,14082.406191323535
2021-05-12,13907.106028054492
2021-05-13,13975.15622565581
2021-05-14,14105.850618317858
2021-05-17,14235.972639039293
2021-05-18,14131.126859620348
2021-05-19,14036.61536212279
2021-05-20,14075.826959565416
2021-05-21,14024.529007836596
2021-05-24,14132.800637170092
2021-05-25,14034.015379830615
2021-05-26,14140.251967355029
2021-05-27,14219.550828194873
2021-05-28,14197.587472176807
2021-06-01,14288.792369881885
2021-06-02,14318.607780495899
2021-06-03,14337.13137058379
2021-06-04,14411.07688633086
2021-06-07,14387.359130788107
2021-06-08,14364.649664174336
2021-06-09,14366.544756184834
2021-06-10,14383.813373814839
2021-06-11,14346.631236897725
2021-06-14,14399.446208821553
2021-06-15,14351.034437047261
2021-06-16,14313.71550737502
2021-06-17,14388.529687749166
2021-06-18,14359.626785146016
2021-06-21,14386.758521901387
2021-06-22,14455.807664738912
2021-06-23,14477.151498662251
2021-06-24,14438.76535201003
2021-06-25,14405.149121999044
2021-06-28,14478.694082021017
2021-06-29,14496.719724416036
