symbol,buy_date,buy_price,sell_date,sell_price,shares,return_pct,profit,holding_days,sell_reason
MSFT,2020-01-21,158.088623046875,2020-03-12,132.3955078125,3,-0.16252349308372882,-77.079345703125,51,stop_loss_dip
NVDA,2020-02-13,6.739395618438721,2020-03-12,5.3869218826293945,124,-0.2006817543266063,-167.70674324035645,28,stop_loss_dip
NFLX,2020-02-13,38.13999938964844,2020-03-12,31.524999618530277,21,-0.1734399548237417,-138.91499519348136,28,stop_loss_dip
KR,2020-03-05,29.62245750427246,2020-03-12,25.772506713867188,24,-0.1299672989605941,-92.39881896972656,7,stop_loss_dip
WMT,2020-03-09,35.888580322265625,2020-03-12,31.87271499633789,19,-0.11189813834559102,-76.30144119262695,3,stop_loss_dip
MRNA,2020-02-25,23.76000022888184,2020-03-13,21.299999237060547,35,-0.10353539428130981,-86.10003471374525,17,stop_loss_dip
DLR,2020-03-13,116.69285583496094,2020-03-19,102.7852020263672,8,-0.11918170747542055,-111.26123046874989,6,stop_loss_dip
WEC,2020-03-17,84.92801666259766,2020-03-19,74.93991088867188,8,-0.11760672351041195,-79.90484619140625,2,stop_loss_dip
CTRA,2020-03-16,12.993779182434082,2020-03-20,11.330636024475098,69,-0.12799533796967552,-114.75687789916992,4,stop_loss_dip
LLY,2020-03-17,133.912841796875,2020-03-20,114.46180725097656,5,-0.1452514507563258,-97.25517272949219,3,stop_loss_dip
GIS,2020-03-16,43.80741882324219,2020-03-23,38.80132293701172,20,-0.11427507076893711,-100.12191772460938,7,stop_loss_dip
KR,2020-03-17,29.20648765563965,2020-03-25,24.728160858154297,25,-0.15333328849012098,-111.95816993713379,8,stop_loss_dip
ODFL,2020-03-26,68.47974395751953,2020-04-01,59.58124923706055,13,-0.12994345781986338,-115.6804313659668,6,stop_loss_dip
GILD,2020-02-27,58.0084342956543,2020-04-16,61.67509841918945,12,0.06320915515228523,43.999969482421875,49,stop_loss_sideways
EQIX,2020-03-30,579.2689208984375,2020-04-27,630.5875244140625,1,0.08859201946486375,51.318603515625,28,stop_loss_sideways
TTWO,2020-04-01,116.33000183105467,2020-04-29,121.18000030517578,4,0.04169172524526158,19.399993896484432,28,stop_loss_sideways
TSLA,2020-04-27,53.25,2020-05-01,46.75466537475586,11,-0.12197811502805898,-71.44868087768555,4,stop_loss_dip
AMZN,2020-04-16,120.40950012207033,2020-05-13,118.39600372314452,4,-0.01672207256806598,-8.053985595703239,27,stop_loss_sideways
CHTR,2020-05-01,509.6400146484375,2020-05-29,544.0,1,0.067420109025907,34.3599853515625,28,stop_loss_sideways
ABBV,2020-05-13,71.27684020996094,2020-06-10,77.71717834472656,8,0.09035667287991798,51.522705078125,28,stop_loss_sideways
REGN,2020-02-25,439.9101867675781,2020-06-24,601.702880859375,1,0.36778574117738794,161.79269409179688,120,stop_loss_max_holding
ECL,2020-05-29,199.9105682373047,2020-06-25,184.7725067138672,2,-0.0757241683464568,-30.276123046875,27,stop_loss_sideways
CLX,2020-03-03,141.14141845703125,2020-07-01,185.6322784423828,5,0.3152218567145565,222.4542999267578,120,stop_loss_max_holding
EQT,2020-03-03,5.776900768280029,2020-07-01,10.74597454071045,138,0.8601625632406136,685.732180595398,120,stop_loss_max_holding
TMUS,2020-06-25,106.45520782470705,2020-07-23,100.96773529052734,5,-0.05154724363711328,-27.43736267089851,28,stop_loss_sideways
MTCH,2020-03-26,62.11931991577149,2020-07-24,88.28407287597656,15,0.4212015359421553,392.47129440307606,120,stop_loss_max_holding
KHC,2020-03-26,18.93486213684082,2020-07-24,26.85654067993164,49,0.4183647330432853,388.1622486114502,120,stop_loss_max_holding
ABT,2020-03-30,71.6662368774414,2020-07-28,90.9330596923828,9,0.2688410003707906,173.40140533447254,120,stop_loss_max_holding
DPZ,2020-03-30,323.5068664550781,2020-07-28,360.3189697265625,2,0.11379079422598924,73.62420654296875,120,stop_loss_max_holding
MSFT,2020-07-01,195.43246459960935,2020-07-29,194.82144165039065,3,-0.0031265171345534705,-1.8330688476560795,28,stop_loss_sideways
NFLX,2020-07-01,48.56399917602539,2020-08-07,49.47299957275391,15,0.018717577056077156,13.635005950927841,37,stop_loss_sideways
BRK-B,2020-07-24,194.5200042724609,2020-08-20,206.1199951171875,4,0.059633922424136274,46.399963378906364,27,stop_loss_sideways
CMCSA,2020-07-24,37.51123809814453,2020-08-20,37.44200897216797,23,-0.0018455569447063086,-1.5922698974609375,27,stop_loss_sideways
PG,2020-07-28,112.2192611694336,2020-08-24,121.54747009277344,7,0.08312484707287193,65.2974624633789,27,stop_loss_sideways
SHW,2020-07-28,201.21237182617188,2020-08-24,213.6669769287109,4,0.061897809709726075,49.818420410156136,27,stop_loss_sideways
AAPL,2020-04-29,69.58807373046875,2020-08-27,121.48169708251952,8,0.7457258201031283,415.14898681640614,120,stop_loss_max_holding
MSFT,2020-08-27,216.8448028564453,2020-09-08,193.9525146484375,3,-0.10556991869970188,-68.67686462402344,12,stop_loss_dip
GOOG,2020-08-20,78.49874114990234,2020-09-17,74.21984100341797,11,-0.05450915624638266,-47.067901611328125,28,stop_loss_sideways
GOOGL,2020-08-20,78.22147369384766,2020-09-17,73.79443359375,11,-0.0565962246815334,-48.69744110107422,28,stop_loss_sideways
V,2020-08-24,198.7598419189453,2020-09-21,190.1319122314453,4,-0.04340881741603763,-34.51171875,28,stop_loss_sideways
GE,2020-09-17,34.299835205078125,2020-09-22,30.40765380859375,26,-0.11347522147593682,-101.19671630859375,5,stop_loss_dip
GM,2020-09-08,31.24126434326172,2020-09-24,28.086259841918945,26,-0.10098837443572484,-82.03011703491211,16,stop_loss_dip
META,2020-08-07,266.577880859375,2020-10-01,264.7803955078125,2,-0.0067428150669061266,-3.594970703125,55,stop_loss_sideways
NVDA,2020-08-24,12.67703914642334,2020-10-01,13.572311401367188,70,0.07062155796816617,62.669057846069336,38,stop_loss_sideways
