,0
2018-08-17,10978.391704284197
2018-08-20,10989.957391463762
2018-08-21,10994.565085334307
2018-08-22,10981.521077079302
2018-08-23,11007.984366340166
2018-08-24,11091.955164832598
2018-08-27,11143.151476478106
2018-08-28,11124.061112674244
2018-08-29,11134.139764102467
2018-08-30,11104.654641421803
2018-08-31,11105.72473457671
2018-09-04,11202.290370257862
2018-09-05,11236.560511859425
2018-09-06,11213.47714145232
2018-09-07,11188.205635047443
2018-09-10,11273.180631614216
2018-09-11,11280.613914466388
2018-09-12,11318.97312135268
2018-09-13,11331.340051238545
2018-09-14,11405.089517760762
2018-09-17,11383.35613458205
2018-09-18,11391.44978535033
2018-09-19,11371.232229350575
2018-09-20,11396.10486423827
2018-09-21,11372.754350780018
2018-09-24,11398.510959521778
2018-09-25,11360.86817760039
2018-09-26,11338.360830493457
2018-09-27,11346.656824298389
2018-09-28,11308.1961500125
2018-10-01,11365.456970401294
2018-10-02,11276.623820622928
2018-10-03,11236.492325795658
2018-10-04,11165.767158101567
2018-10-05,11144.188831792362
2018-10-08,11101.610161290653
2018-10-09,11101.59965357352
2018-10-10,10869.919477193363
2018-10-11,10740.913769658573
2018-10-12,10782.10105031348
2018-10-15,10794.284245940693
2018-10-16,10837.7887015071
2018-10-17,10802.080991240986
2018-10-18,10761.89222355605
2018-10-19,10772.824513392932
2018-10-22,10753.533762889394
2018-10-23,10727.278157191762
2018-10-24,10689.009808982379
2018-10-25,10611.820699180134
2018-10-26,10549.554379905232
2018-10-29,10577.327174582966
2018-10-30,10699.199935355671
2018-10-31,10647.117158332356
2018-11-01,10690.777827659138
2018-11-02,10682.618874946125
2018-11-05,10744.53111267043
2018-11-06,10760.337120479591
2018-11-07,10787.431951946266
2018-11-08,10806.390884822853
2018-11-09,10776.556240718848
2018-11-12,10757.903983676919
2018-11-13,10766.286273563393
2018-11-14,10753.57257733155
2018-11-15,10776.345312751777
2018-11-16,10819.075892127998
2018-11-19,10785.379732765205
2018-11-20,10707.198185722358
2018-11-21,10670.5688026352
2018-11-23,10671.665463249214
2018-11-26,10736.167326797493
2018-11-27,10760.353693832405
2018-11-28,10802.75316082383
2018-11-29,10805.970087398537
2018-11-30,10867.203762401588
2018-12-03,10921.026385566718
2018-12-04,10785.234726389892
2018-12-06,10730.22239538098
2018-12-07,10643.692962130553
2018-12-10,10648.415172534951
2018-12-11,10656.34925778962
2018-12-12,10660.723052345284
2018-12-13,10657.460906299599
2018-12-14,10623.862453178413
2018-12-17,10481.633387283333
2018-12-18,10474.828130439766
2018-12-19,10423.590983098991
2018-12-20,10401.190779073722
2018-12-21,10350.83635936547
2018-12-24,10197.952989253052
2018-12-26,10318.447864207275
2018-12-27,10351.029294642456
2018-12-28,10330.897334727295
2018-12-31,10345.08853337384
2019-01-02,10318.009906470306
2019-01-03,10230.797474934585
2019-01-04,10276.613664042481
2019-01-07,10414.69745196057
2019-01-08,10446.69218425656
2019-01-09,10480.846288489349
2019-01-10,10544.82015781308
2019-01-11,10536.240350310332
2019-01-14,10430.127414500243
2019-01-15,10478.66931322766
2019-01-16,10458.003253733641
2019-01-17,10505.0259738741
2019-01-18,10552.536496716508
2019-01-22,10484.579944211015
2019-01-23,10483.666455822953
2019-01-24,10518.932260113725
2019-01-25,10649.604474621781
2019-01-28,10629.038911419877
2019-01-29,10604.68845663167
2019-01-30,10660.512448407182
2019-01-31,10802.115542508132
2019-02-01,10839.615871645934
2019-02-04,10856.823921420106
2019-02-05,10916.276361430177
2019-02-06,10891.285749400146
2019-02-07,10857.357057536134
2019-02-08,10862.903540427214
2019-02-11,10903.074759299285
2019-02-12,10964.816726500518
2019-02-13,11000.538384253508
2019-02-14,10973.002180838594
2019-02-15,11016.26061131955
2019-02-19,11027.607813620576
2019-02-20,11022.572442793855
2019-02-21,11015.981654906282
2019-02-22,11076.710243964204
2019-02-25,11131.77641084195
2019-02-26,11116.054469733246
2019-02-27,11149.677771239289
2019-02-28,11097.215463309296
2019-03-01,11132.654609465608
2019-03-04,11080.811513686189
2019-03-05,11044.646424880035
2019-03-06,10952.220268088347
2019-03-07,10947.502314208037
2019-03-08,10947.376586401946
2019-03-11,11034.822067267425
2019-03-12,11044.463729865081
2019-03-13,11065.043777472503
2019-03-14,11075.988876997953
2019-03-15,11112.492233931547
2019-03-18,11108.29631870938
2019-03-19,11084.864731490141
2019-03-20,11078.787903487211
2019-03-21,11145.345741927153
2019-03-22,11096.756412276274
2019-03-25,11107.503323805813
2019-03-26,11153.1203892355
2019-03-27,11119.992757094387
2019-03-28,11152.465847121244
2019-03-29,11190.180561171537
2019-04-01,11199.235273116117
2019-04-02,11183.270257124906
2019-04-03,11166.978531111723
2019-04-04,11168.178510230071
2019-04-05,11194.841148108488
2019-04-08,11189.211677283292
2019-04-09,11141.071372717863
2019-04-10,11160.65423795224
2019-04-11,11177.375841345794
2019-04-12,11213.370195593841
2019-04-15,11210.015192236908
2019-04-16,11198.009592261322
2019-04-17,11164.508386816986
2019-04-18,11176.422835135467
2019-04-22,11173.630626341826
2019-04-23,11220.537742278106
2019-04-24,11207.412288329131
2019-04-25,11125.937391356476
2019-04-26,11229.186880187042
2019-04-29,11261.653470763215
2019-04-30,11220.495470717438
2019-05-01,11159.30655927945
2019-05-02,11178.528616652497
2019-05-03,11252.790800917634
2019-05-06,11226.208388197907
2019-05-07,11126.05506407071
2019-05-08,11108.049286948213
2019-05-09,11114.118996726045
2019-05-10,11163.080247031221
2019-05-13,11044.353524313936
2019-05-14,11086.139682299623
2019-05-15,11137.573306567201
2019-05-16,11213.756019968996
2019-05-17,11189.767544169435
2019-05-20,11176.245186228762
2019-05-21,11216.001224894533
2019-05-22,11199.095652430544
2019-05-23,11148.277148097048
2019-05-24,11168.050744311342
2019-05-28,11074.183851744661
2019-05-29,11027.231981780062
2019-05-30,11030.221705557833
2019-05-31,10978.337258833893
2019-06-03,11036.066079634675
2019-06-04,11143.216001051911
2019-06-05,11209.454116202363
2019-06-06,11276.418959952363
2019-06-07,11297.031886435518
2019-06-10,11319.63997588254
2019-06-11,11275.108021704684
2019-06-12,11302.86744400693
2019-06-13,11302.916056326876
2019-06-14,11288.48943730832
2019-06-17,11246.034446921358
2019-06-18,11298.222088065157
2019-06-19,11310.42909596158
2019-06-20,11368.031238295564
2019-06-21,11336.727206397067
2019-06-24,11327.649108099948
2019-06-25,11283.713519263278
2019-06-26,11250.763812514315
2019-06-27,11295.559926100741
2019-06-28,11338.41725260831
2019-07-01,11388.585965224276
2019-07-02,11404.98787232877
2019-07-03,11451.46937104703
2019-07-05,11427.558680739414
2019-07-08,11382.1299888754
2019-07-09,11386.840695616731
2019-07-10,11415.547265288362
2019-07-11,11397.530871115694
2019-07-12,11422.800912547122
2019-07-15,11446.182088541995
2019-07-16,11435.637517619143
2019-07-17,11435.374361628543
2019-07-18,11428.036734217654
2019-07-19,11371.520248835574
2019-07-22,11371.809959834109
2019-07-23,11414.776348536501
2019-07-24,11436.252019160282
2019-07-25,11403.374253077516
2019-07-26,11410.017555994997
2019-07-29,11394.174774928102
2019-07-30,11399.279301035891
2019-07-31,11374.998142588625
2019-08-01,11347.093632090578
2019-08-02,11255.453792918215
2019-08-05,11052.820004565248
2019-08-06,11095.974219805727
2019-08-07,11128.378701411257
2019-08-08,11237.526415003787
2019-08-09,11236.312555445682
2019-08-12,11208.632402552616
2019-08-13,11255.812347620973
2019-08-14,11148.373626498233
2019-08-15,11242.470046786319
2019-08-16,11280.632499484072
2019-08-19,11300.373092440615
2019-08-20,11286.908752230654
2019-08-21,11333.922505801213
2019-08-22,11352.826268618595
2019-08-23,11268.31773895551
2019-08-26,11344.178576331149
2019-08-27,11326.046728949557
2019-08-28,11339.655264716159
2019-08-29,11364.068549017917
2019-08-30,11376.041006903659
2019-09-03,11452.8297659979
2019-09-04,11404.429662184728
2019-09-05,11358.554222083105
2019-09-06,11327.543537116064
2019-09-09,11264.338298773779
2019-09-10,11213.119179915442
2019-09-11,11257.503374327673
2019-09-12,11331.218797911657
2019-09-13,11306.97233795072
2019-09-16,11300.13729308988
2019-09-17,11378.891790617956
2019-09-18,11368.40789719869
2019-09-19,11361.710999691975
2019-09-20,11364.073109829915
2019-09-23,11368.542594326987
2019-09-24,11380.690488232627
2019-09-25,11388.411530865684
2019-09-26,11415.79691447164
2019-09-27,11402.029149426475
2019-09-30,11424.02769016744
2019-10-01,11322.468784972203
2019-10-02,11208.884622321142
2019-10-03,11252.130740866674
2019-10-04,11343.749118552221
2019-10-07,11300.534070933354
2019-10-08,11220.626808161749
2019-10-09,11248.335496897711
2019-10-10,11265.50010489942
2019-10-11,11290.690475459112
2019-10-14,11279.149869914068
2019-10-15,11293.844850865376
2019-10-16,11346.00438913442
2019-10-17,11365.656338063252
2019-10-18,11382.498593594562
2019-10-21,11400.797513272297
2019-10-22,11428.314914013874
2019-10-23,11439.863084103596
2019-10-24,11578.17804649068
2019-10-25,11539.647383740437
2019-10-28,11561.912250308049
2019-10-29,11506.573638705266
2019-10-30,11553.81127145673
2019-10-31,11526.940006045354
2019-11-01,11594.422158328069
2019-11-04,11608.035471538557
2019-11-05,11586.339179615034
2019-11-06,11619.88743458177
2019-11-07,11615.266756633771
2019-11-08,11643.423542598737
2019-11-11,11653.419841388715
2019-11-12,11679.383086780561
2019-11-13,11721.137161830915
2019-11-14,11760.584983295455
2019-11-15,11793.88666481401
2019-11-18,11836.16727203752
2019-11-19,11875.775194591537
2019-11-20,11837.847871250167
2019-11-21,11785.465928501144
2019-11-22,11800.281111797347
2019-11-25,11861.405363163009
2019-11-26,11867.945443233504
2019-11-27,11896.752610286727
2019-11-29,11882.927101825728
2019-12-02,11806.881959442151
2019-12-03,11804.375672821057
2019-12-04,11819.773614410413
2019-12-05,11836.872724060071
2019-12-06,11875.189832214368
2019-12-09,11846.425527099622
2019-12-10,11849.915296081555
2019-12-11,11857.901334289563
2019-12-12,11898.16864496614
2019-12-13,11873.218120948804
2019-12-16,11936.784138099683
2019-12-17,11970.578917335522
2019-12-18,11981.509657691968
2019-12-19,12030.459078620923
2019-12-20,12067.76157891084
2019-12-23,12156.23850380708
2019-12-24,12157.116868370069
2019-12-26,12208.110165946973
2019-12-27,12199.752173484816
2019-12-30,12169.02327069093
2019-12-31,12184.994202697766
2020-01-02,12223.79222973634
2020-01-03,12151.427138412488
2020-01-06,12193.870658004773
2020-01-07,12185.018776977551
2020-01-08,12224.291873062146
2020-01-09,12295.613381469739
2020-01-10,12273.766716495527
2020-01-13,12313.000680614487
2020-01-14,12284.614768672958
2020-01-15,12281.736512321488
2020-01-16,12357.170279640213
2020-01-17,12391.511891502396
2020-01-21,12370.581096939102
2020-01-22,12382.885206512467
2020-01-23,12396.871567062393
2020-01-24,12352.308300308243
2020-01-27,12186.65706948854
2020-01-28,12283.18944158174
2020-01-29,12297.74645986177
2020-01-30,12342.360813041701
2020-01-31,12254.74454680635
2020-02-03,12338.144487297073
2020-02-04,12372.143842613235
2020-02-05,12419.556579978958
2020-02-06,12441.247909935013
2020-02-07,12429.309144424453
2020-02-10,12497.288777755752
2020-02-11,12525.37400572206
2020-02-12,12555.866653747573
2020-02-13,12579.052109069838
2020-02-14,12600.922317810073
2020-02-18,12630.835531970994
2020-02-19,12656.126627704636
2020-02-20,12601.632601520554
2020-02-21,12506.089606067673
2020-02-24,12315.872578441635
2020-02-25,12150.5846187668
2020-02-26,12090.637632057204
2020-02-27,11848.499041862502
2020-02-28,11677.868830059067
2020-03-02,11879.923174236314
2020-03-03,11840.265886638657
2020-03-04,11977.057590170876
2020-03-05,11950.570119544045
2020-03-06,11936.248850768105
2020-03-09,11782.197958083168
2020-03-10,11803.027757735268
2020-03-11,11596.22621963407
2020-03-12,11207.656840163245
2020-03-13,11764.75414453794
2020-03-16,11489.522740233435
2020-03-17,11942.45247722341
2020-03-18,11783.006094769491
2020-03-19,11492.345398827567
2020-03-20,11174.710468582169
2020-03-23,10869.615889602675
2020-03-24,11023.21577840425
2020-03-25,10960.828880184188
2020-03-26,10984.956604892745
2020-03-27,10953.177266056075
2020-03-30,11075.446886794105
2020-03-31,11066.918953681008
2020-04-01,10956.736053252234
2020-04-02,11155.139989638345
2020-04-03,11299.064478659646
2020-04-06,11630.322976851478
2020-04-07,11712.93789556028
2020-04-08,11826.597205901162
2020-04-09,11843.324125075356
2020-04-13,12013.068367743508
2020-04-14,12317.580741667764
2020-04-15,12297.333232665078
2020-04-16,12417.559173041358
2020-04-17,12567.130956107154
2020-04-20,12863.965100699439
2020-04-21,12694.412070685401
2020-04-22,12655.385023528113
2020-04-23,12402.449860983863
2020-04-24,12580.567055159583
2020-04-27,12621.823783295647
2020-04-28,12462.108909836785
2020-04-29,12634.785783997551
2020-04-30,12633.716291657463
2020-05-01,12536.250864258782
2020-05-04,12675.122046250359
2020-05-05,12705.817940491692
2020-05-06,12692.358616608635
2020-05-07,12719.617438096062
2020-05-08,12812.721506852165
2020-05-11,12759.88443257238
2020-05-12,12791.61541092016
2020-05-13,12679.043005455987
2020-05-14,12664.702047814386
2020-05-15,12713.840101708429
2020-05-18,12870.416037072198
2020-05-19,12844.964842309015
2020-05-20,12875.507826317804
2020-05-21,12838.919783104913
2020-05-22,12915.931734475153
2020-05-26,12903.722284707086
2020-05-27,12892.759928139703
2020-05-28,12940.807093056696
2020-05-29,13033.31791153814
2020-06-01,13056.40599332525
2020-06-02,13182.35338257696
2020-06-03,13309.537214806573
2020-06-04,13298.554483941094
2020-06-05,13495.233629754082
2020-06-08,13593.134905388848
2020-06-09,13466.933672478692
2020-06-10,13444.101433575648
2020-06-11,13009.893307507533
2020-06-12,13151.409275830287
2020-06-15,13272.974263012904
2020-06-16,13349.809227765101
2020-06-17,13352.204079449672
2020-06-18,13422.57297211935
2020-06-19,13389.690975964564
2020-06-22,13460.503086865443
2020-06-23,13511.38032227804
2020-06-24,13306.002930462855
2020-06-25,13358.82743531515
2020-06-26,13187.333164433498
2020-06-29,13253.115907277126
2020-06-30,13409.557505635279
2020-07-01,13523.31846907522
2020-07-02,13590.639964131373
2020-07-06,13708.70439436819
2020-07-07,13664.946017292994
2020-07-08,13882.987689045924
2020-07-09,13853.509801930446
2020-07-10,13903.844541615505
2020-07-13,13729.797765797633
2020-07-14,13887.864286488551
2020-07-15,13995.220453038233
2020-07-16,13938.898100071925
2020-07-17,14016.041876011866
2020-07-20,14187.2113324938
2020-07-21,14149.384550267238
2020-07-22,14236.822569066066
2020-07-23,14060.661153965968
2020-07-24,14031.532880955714
2020-07-27,14192.869985753077
2020-07-28,14065.766815745372
2020-07-29,14174.818169199962
2020-07-30,14160.948580348033
2020-07-31,14201.072646929759
2020-08-03,14249.733089282054
2020-08-04,14275.201255435008
2020-08-05,14415.967782855052
2020-08-06,14532.571143984813
2020-08-07,14503.974418520946
2020-08-10,14406.904662966746
2020-08-11,14298.60344922163
2020-08-12,14438.367151652357
2020-08-13,14523.662512217543
2020-08-14,14524.623098765394
2020-08-17,14639.088596735975
2020-08-18,14622.519777689955
2020-08-19,14632.118776713392
2020-08-20,14666.746811305067
2020-08-21,14754.179581080458
2020-08-24,14818.753810359021
2020-08-25,14804.949595881482
2020-08-26,14839.516421748182
2020-08-27,14838.625415278455
2020-08-28,14893.505564005873
2020-08-31,14923.014556437513
2020-09-01,15043.082559191724
2020-09-02,15113.884391299269
2020-09-03,14709.112174502394
2020-09-04,14665.360991946241
2020-09-08,14450.140497569108
2020-09-09,14551.846341944718
2020-09-10,14471.853977061295
2020-09-11,14446.953051112197
2020-09-14,14614.362597010635
2020-09-15,14605.801858866715
2020-09-16,14571.341505015396
2020-09-17,14543.993284190201
2020-09-18,14421.8186206465
2020-09-21,14279.830639201187
2020-09-22,14346.517645197891
2020-09-23,14061.934536875748
2020-09-24,14032.306121285463
2020-09-25,14087.801250775361
2020-09-28,14137.67457135489
2020-09-29,14083.00585896399
2020-09-30,14127.918353623414
2020-10-01,14261.829429215455
2020-10-02,14239.178233620667
2020-10-05,14348.778023240113
2020-10-06,14308.045487549805
2020-10-07,14425.13457217505
2020-10-08,14514.893282027268
2020-10-09,14508.93162927153
2020-10-12,14544.426366896652
2020-10-13,14478.870906920456
2020-10-14,14482.885657401108
2020-10-15,14521.544028372788
2020-10-16,14547.07429934981
2020-10-19,14453.900146975542
2020-10-20,14488.803634181048
2020-10-21,14429.61592093184
2020-10-22,14702.325122764612
2020-10-23,14818.655628135706
2020-10-26,14730.6780967026
2020-10-27,14649.0164069443
2020-10-28,14365.132551124598
2020-10-29,14449.664122703578
2020-10-30,14412.726517921474
2020-11-02,14602.02983927157
2020-11-03,14736.94883989718
2020-11-04,14887.787056520488
2020-11-05,15043.948261812237
2020-11-06,15019.594502046612
2020-11-09,15047.972046449688
2020-11-10,14961.846546724346
2020-11-11,14999.679150178936
2020-11-12,14894.753216341045
2020-11-13,14991.939270570781
2020-11-16,15069.172092988994
2020-11-17,15018.11471994212
2020-11-18,14893.182719987895
2020-11-19,14854.796314043071
2020-11-20,14832.549808305766
2020-11-23,14977.23013286021
2020-11-24,15123.156371950176
2020-11-25,15060.905860780742
2020-11-27,15090.61090075877
2020-11-30,15030.02799865916
2020-12-01,15092.188471529033
2020-12-02,15110.130291307476
2020-12-03,15092.460357988384
2020-12-04,15239.861728990581
2020-12-07,15190.312172258404
2020-12-08,15228.549000108746
2020-12-09,15181.617527330425
2020-12-10,15154.546200120953
2020-12-11,15141.060421312359
2020-12-14,15085.660793626812
2020-12-15,15199.285850847271
2020-12-16,15209.9681476002
2020-12-17,15256.311607683208
2020-12-18,15245.723354661968
2020-12-21,15225.918953264263
2020-12-22,15228.066724992777
2020-12-23,15205.02209303477
2020-12-24,15221.84480205729
2020-12-28,15255.740699682261
2020-12-29,15202.875238058114
2020-12-30,15203.807328626655
2020-12-31,15233.81579405787
2021-01-04,15145.676961965584
2021-01-05,15304.474121530557
2021-01-06,15394.521036584878
2021-01-07,15560.658815637613
2021-01-08,15603.262169137979
2021-01-11,15529.147674814249
2021-01-12,15593.79414202311
2021-01-13,15581.145508066202
2021-01-14,15563.201849237466
2021-01-15,15528.388706460977
2021-01-19,15611.590986505533
2021-01-20,15657.429873239542
2021-01-21,15652.094077692058
2021-01-22,15594.16149865153
2021-01-25,15592.2821341038
2021-01-26,15552.401505517984
2021-01-27,15395.375061426188
2021-01-28,15484.630274423624
2021-01-29,15359.309186121012
2021-02-01,15416.726029535319
2021-02-02,15502.09327234843
2021-02-03,15519.93135370829
2021-02-04,15604.264531656288
2021-02-05,15721.977075143837
2021-02-08,15794.822961374306
2021-02-09,15809.380176111245
2021-02-10,15835.231387659096
2021-02-11,15887.661813303019
2021-02-12,15925.635980173134
2021-02-16,15888.003976388954
2021-02-17,15861.928679346109
2021-02-18,15722.963429281259
2021-02-19,15794.73990709498
2021-02-22,15766.613514730478
2021-02-23,15664.017718145395
2021-02-24,15814.777062261606
2021-02-25,15532.631303108239
2021-02-26,15580.061487220788
2021-03-01,15697.550167106652
2021-03-02,15651.818057659173
2021-03-03,15539.758222415949
2021-03-04,15407.956918800377
2021-03-05,15582.410551155113
2021-03-08,15687.974651420616
2021-03-09,15650.415805900597
2021-03-10,15759.607777076744
2021-03-11,15799.951696830773
2021-03-12,15912.601316886927
2021-03-15,15943.538759666468
2021-03-16,15817.612572151209
2021-03-17,15866.174211936976
2021-03-18,15833.140531974816
2021-03-19,15785.219923454308
2021-03-22,15779.58960576632
2021-03-23,15620.697769599938
2021-03-24,15626.031647840522
2021-03-25,15720.550757490182
2021-03-26,15861.435835920358
2021-03-29,15886.364826459907
2021-03-30,15866.919838880563
2021-03-31,15846.809630876567
2021-04-01,15874.718493944194
2021-04-05,15927.02458143809
2021-04-06,15936.808654603983
2021-04-07,15905.354667665506
2021-04-08,15941.632099153543
2021-04-09,15984.42623138621
2021-04-12,16013.317081453348
2021-04-13,16013.085971834207
2021-04-14,16031.660694124246
2021-04-15,16105.352504732156
2021-04-16,16174.609939577127
2021-04-19,16101.931648256326
2021-04-20,16091.039337160135
2021-04-21,16130.04205282023
2021-04-22,16084.422728223824
2021-04-23,16182.472605390572
2021-04-26,16235.142227308299
2021-04-27,16207.389241254832
2021-04-28,16203.262986219432
2021-04-29,16168.054348981883
2021-04-30,16149.179215467479
2021-05-03,16100.290593076732
2021-05-04,15999.64694000056
2021-05-05,16012.809875406292
2021-05-06,15915.166419900921
2021-05-07,16037.792434610394
2021-05-10,15950.689373315836
2021-05-11,15868.939765848185
2021-05-12,15661.38767997172
2021-05-13,15788.525421060587
2021-05-14,15919.415740274455
2021-05-17,15926.468501352336
2021-05-18,15856.48899792674
2021-05-19,15807.490260416058
2021-05-20,15881.756980234173
2021-05-21,15913.878291421917
2021-05-24,15969.495231142071
2021-05-25,15922.451869478253
2021-05-26,15895.834781160382
2021-05-27,15916.539058198956
2021-05-28,15991.400721368818
2021-06-01,15961.829431848555
2021-06-02,16035.664917352706
2021-06-03,16040.858665826827
2021-06-04,16161.59974706462
2021-06-07,16192.27316276744
2021-06-08,16215.676887483627
2021-06-09,16229.199981660873
2021-06-10,16348.20167538646
2021-06-11,16333.000647233992
2021-06-14,16331.80910365489
2021-06-15,16311.522146867781
2021-06-16,16323.573342004805
2021-06-17,16438.405579248458
2021-06-18,16344.01214663127
2021-06-21,16349.756241952926
2021-06-22,16337.136986887008
2021-06-23,16336.674340402633
2021-06-24,16418.532357370408
2021-06-25,16449.907105402024
2021-06-28,16388.302376703294
2021-06-29,16424.768354593307
2021-06-30,16323.529516397506
